"invoiceno","invoicedate","customer_id","employee_id"
C570647,2011-10-11 13:09:00.000,15125,36
"545550",2011-03-03 15:11:00.000,18041,54
"552311",2011-05-08 15:22:00.000,15312,54
"536605",2010-12-02 08:52:00.000,13715,60
"577488",2011-11-20 12:00:00.000,13090,52
"557296",2011-06-19 13:51:00.000,15334,9
"542284",2011-01-27 10:56:00.000,17311,35
"572558",2011-10-25 08:26:00.000,14286,18
"553912",2011-05-19 19:32:00.000,15122,55
"569923",2011-10-06 17:43:00.000,16184,56
"558330",2011-06-28 12:16:00.000,12748,35
"543823",2011-02-14 09:27:00.000,17937,33
"555642",2011-06-06 13:18:00.000,18248,35
C542400,2011-01-27 15:49:00.000,15189,52
C577327,2011-11-18 14:13:00.000,17779,33
"557309",2011-06-19 15:15:00.000,16493,9
"538186",2010-12-10 10:26:00.000,13000,55
"579252",2011-11-28 16:47:00.000,17450,35
"560599",2011-07-19 17:04:00.000,14609,18
"558462",2011-06-29 15:11:00.000,13982,9
C541787,2011-01-21 12:56:00.000,12829,52
"579097",2011-11-28 11:11:00.000,13758,36
"575188",2011-11-09 09:07:00.000,16759,33
"571240",2011-10-14 14:55:00.000,12562,33
"570669",2011-10-11 14:37:00.000,15955,60
"538709",2010-12-14 10:46:00.000,16442,60
C559738,2011-07-12 10:56:00.000,18193,36
"551599",2011-05-03 11:34:00.000,15696,54
"572032",2011-10-20 11:54:00.000,14214,60
"567508",2011-09-20 14:50:00.000,17724,34
"562339",2011-08-04 11:59:00.000,13571,18
"564361",2011-08-24 16:16:00.000,17869,35
"559551",2011-07-10 16:18:00.000,16877,33
"550159",2011-04-14 15:46:00.000,14062,54
"556727",2011-06-14 11:33:00.000,17675,9
"544659",2011-02-22 13:20:00.000,18114,18
"556016",2011-06-08 11:54:00.000,18092,34
"571679",2011-10-18 13:41:00.000,14159,60
C558882,2011-07-04 14:47:00.000,13767,18
"556184",2011-06-09 11:39:00.000,16592,53
"545086",2011-02-28 11:43:00.000,12678,34
"541260",2011-01-16 15:44:00.000,16059,9
"578814",2011-11-25 13:40:00.000,12748,52
"565144",2011-09-01 13:50:00.000,16456,36
"563019",2011-08-11 12:58:00.000,17340,53
"550776",2011-04-20 13:19:00.000,15805,18
"580054",2011-12-01 13:08:00.000,18122,36
C570203,2011-10-07 16:49:00.000,15311,54
"551730",2011-05-04 09:52:00.000,16539,33
"565056",2011-08-31 17:12:00.000,16278,53
"541243",2011-01-16 12:11:00.000,16593,18
"551247",2011-04-27 11:56:00.000,15640,34
"579166",2011-11-28 14:02:00.000,14290,54
C545531,2011-03-03 13:45:00.000,17675,56
C542588,2011-01-28 15:57:00.000,12997,18
"572105",2011-10-20 17:00:00.000,15187,60
C564490,2011-08-25 14:14:00.000,13266,60
"545039",2011-02-27 10:22:00.000,17243,33
C581384,2011-12-08 13:06:00.000,17673,36
"559834",2011-07-13 10:02:00.000,12576,18
"550125",2011-04-14 12:42:00.000,13317,52
"577544",2011-11-20 14:43:00.000,17758,56
C555595,2011-06-06 10:14:00.000,17652,33
"548643",2011-04-01 13:01:00.000,14680,18
C550356,2011-04-18 10:34:00.000,13458,52
"573130",2011-10-27 16:41:00.000,13969,53
"573665",2011-10-31 16:24:00.000,13982,55
"572846",2011-10-26 12:14:00.000,14550,56
"541270",2011-01-17 11:09:00.000,14976,59
C547342,2011-03-22 11:54:00.000,15044,35
"539282",2010-12-16 15:45:00.000,16770,53
"550479",2011-04-18 14:01:00.000,15625,56
"573509",2011-10-31 12:21:00.000,16169,35
C568561,2011-09-27 16:45:00.000,15505,55
C555879,2011-06-07 15:31:00.000,14292,18
"544196",2011-02-17 09:47:00.000,13327,52
C573750,2011-11-01 09:29:00.000,16150,36
C556511,2011-06-13 10:42:00.000,16525,34
"573344",2011-10-30 12:07:00.000,14179,55
C547836,2011-03-27 10:19:00.000,15465,33
"542737",2011-01-31 15:52:00.000,15058,18
"543555",2011-02-10 10:18:00.000,17686,56
"540148",2011-01-05 10:58:00.000,14189,33
C553032,2011-05-12 19:44:00.000,13320,52
"568480",2011-09-27 11:52:00.000,17490,56
"575730",2011-11-10 19:53:00.000,14765,36
"572518",2011-10-24 14:49:00.000,16353,35
"538345",2010-12-10 14:45:00.000,13787,36
C550456,2011-04-18 13:08:00.000,15749,59
"565333",2011-09-02 14:23:00.000,12375,53
"555251",2011-06-01 15:12:00.000,13062,18
C572850,2011-10-26 12:22:00.000,17841,35
C572479,2011-10-24 13:43:00.000,12463,52
"562783",2011-08-09 13:22:00.000,13018,59
"574345",2011-11-04 10:18:00.000,15845,52
"537359",2010-12-06 12:30:00.000,14825,36
"549292",2011-04-07 19:10:00.000,17869,56
"576121",2011-11-14 10:38:00.000,14530,59
"536763",2010-12-02 14:42:00.000,17685,55
C556293,2011-06-10 09:30:00.000,13094,9
"561521",2011-07-27 17:06:00.000,17870,56
"543007",2011-02-02 12:54:00.000,13894,35
"579468",2011-11-29 14:58:00.000,14711,18
"568229",2011-09-26 11:04:00.000,15358,34
C579547,2011-11-30 10:42:00.000,16764,56
"544606",2011-02-22 09:15:00.000,14520,52
"536628",2010-12-02 10:54:00.000,17850,52
"537209",2010-12-05 15:12:00.000,14606,9
"573486",2011-10-31 11:40:00.000,13186,54
"540554",2011-01-10 09:55:00.000,18171,18
"556194",2011-06-09 12:20:00.000,12483,9
C554863,2011-05-27 10:35:00.000,15660,54
"543797",2011-02-13 10:24:00.000,15465,56
C568598,2011-09-28 11:19:00.000,15737,34
"577500",2011-11-20 12:30:00.000,14052,52
"578130",2011-11-23 10:44:00.000,15611,18
"551856",2011-05-04 15:25:00.000,15027,33
"538679",2010-12-13 17:03:00.000,16455,33
"556496",2011-06-12 15:20:00.000,14397,60
C538118,2010-12-09 15:33:00.000,17700,54
C551466,2011-04-28 16:18:00.000,14189,53
"580884",2011-12-06 12:21:00.000,15907,56
C537893,2010-12-09 10:14:00.000,12721,54
"545232",2011-03-01 10:19:00.000,15676,59
C558471,2011-06-29 15:38:00.000,12408,52
"546658",2011-03-15 14:21:00.000,15150,54
"572227",2011-10-21 14:01:00.000,15051,52
"560041",2011-07-14 14:46:00.000,14156,56
C554790,2011-05-26 12:10:00.000,14911,18
"541649",2011-01-20 11:39:00.000,17418,35
"544115",2011-02-16 11:45:00.000,12727,53
"575917",2011-11-11 16:57:00.000,13895,33
"574068",2011-11-02 14:51:00.000,12490,55
"538165",2010-12-09 17:34:00.000,14031,53
C537417,2010-12-06 15:12:00.000,13481,55
"562218",2011-08-03 14:07:00.000,13851,35
"536528",2010-12-01 13:17:00.000,15525,55
"546772",2011-03-16 15:34:00.000,15030,52
"558772",2011-07-03 16:00:00.000,15007,34
"577518",2011-11-20 13:17:00.000,14359,55
"557856",2011-06-23 11:47:00.000,16647,59
"564190",2011-08-23 16:01:00.000,16143,34
"553638",2011-05-18 10:56:00.000,14180,34
C546777,2011-03-16 16:23:00.000,17080,53
"544680",2011-02-22 16:19:00.000,13077,18
"575903",2011-11-11 15:24:00.000,13557,59
"544095",2011-02-16 09:25:00.000,16509,18
"580372",2011-12-02 17:04:00.000,16359,56
"578036",2011-11-22 14:04:00.000,16474,56
"567375",2011-09-20 09:45:00.000,14766,56
C566012,2011-09-08 12:15:00.000,17243,52
"536629",2010-12-02 10:55:00.000,17850,55
"562033",2011-08-02 08:49:00.000,15410,34
"571840",2011-10-19 12:16:00.000,13590,18
"555400",2011-06-02 17:50:00.000,14088,34
"544295",2011-02-17 12:43:00.000,14298,18
"553507",2011-05-17 13:35:00.000,17220,35
C570692,2011-10-11 16:48:00.000,13359,53
"537022",2010-12-03 15:45:00.000,12725,59
"566334",2011-09-12 12:24:00.000,13798,52
"564042",2011-08-22 12:52:00.000,15443,36
C538802,2010-12-14 11:54:00.000,17017,34
C559486,2011-07-08 13:51:00.000,13047,52
"555835",2011-06-07 12:34:00.000,14525,60
"566056",2011-09-08 15:08:00.000,14410,18
"562156",2011-08-03 11:35:00.000,14401,34
"552734",2011-05-11 10:49:00.000,17428,36
"544724",2011-02-23 10:46:00.000,15605,60
"539634",2010-12-20 15:12:00.000,17230,52
"571308",2011-10-17 10:10:00.000,12475,60
"552821",2011-05-11 12:58:00.000,18118,9
"567168",2011-09-18 12:24:00.000,14878,56
"556055",2011-06-08 13:33:00.000,14477,34
"545835",2011-03-07 13:17:00.000,17654,35
"577319",2011-11-18 13:43:00.000,17301,52
"558363",2011-06-28 15:15:00.000,16029,34
"539470",2010-12-19 14:03:00.000,14472,35
"563238",2011-08-15 09:59:00.000,15093,59
"581399",2011-12-08 13:27:00.000,17528,54
"567156",2011-09-16 17:05:00.000,14462,59
C559303,2011-07-07 12:49:00.000,13510,33
"559791",2011-07-12 12:24:00.000,17675,36
"570882",2011-10-13 09:45:00.000,13930,34
"568791",2011-09-29 09:51:00.000,16650,60
"577402",2011-11-20 10:11:00.000,15465,54
"560450",2011-07-19 09:49:00.000,14117,33
"541875",2011-01-24 10:01:00.000,16558,53
C558059,2011-06-24 15:03:00.000,14194,35
"540518",2011-01-09 12:03:00.000,14761,56
"556440",2011-06-10 14:51:00.000,14401,36
"568952",2011-09-29 15:29:00.000,14305,33
"569857",2011-10-06 14:31:00.000,12939,33
C577828,2011-11-22 09:53:00.000,14911,54
"556099",2011-06-08 15:38:00.000,13162,59
C552301,2011-05-08 14:50:00.000,17323,34
"547934",2011-03-28 14:07:00.000,12474,56
"546230",2011-03-10 12:26:00.000,13871,59
"576087",2011-11-14 08:31:00.000,12689,18
"567077",2011-09-16 12:34:00.000,18122,34
"557260",2011-06-19 10:39:00.000,17932,18
"577099",2011-11-17 16:48:00.000,13313,34
"571851",2011-10-19 13:02:00.000,12596,35
"543805",2011-02-13 12:41:00.000,17050,36
"545906",2011-03-08 09:23:00.000,15764,56
"554915",2011-05-27 12:23:00.000,16133,54
"564034",2011-08-22 12:22:00.000,12935,33
"557616",2011-06-21 13:25:00.000,12930,33
"561067",2011-07-24 14:26:00.000,14397,60
"568185",2011-09-25 14:08:00.000,16594,34
"577140",2011-11-18 09:10:00.000,13269,59
"571055",2011-10-13 14:08:00.000,14975,59
"545417",2011-03-02 13:42:00.000,15622,33
"563061",2011-08-11 15:25:00.000,13588,34
C558097,2011-06-26 13:29:00.000,15532,55
"544886",2011-02-24 11:42:00.000,12582,54
C560564,2011-07-19 13:42:00.000,12468,9
"554036",2011-05-20 14:11:00.000,13767,34
"558474",2011-06-29 15:42:00.000,16553,55
"545308",2011-03-01 13:19:00.000,14656,33
"571226",2011-10-14 13:49:00.000,13006,34
"569521",2011-10-04 14:33:00.000,16474,55
"567160",2011-09-18 10:35:00.000,14562,54
C546511,2011-03-14 12:19:00.000,12921,9
"562103",2011-08-02 14:23:00.000,13089,53
"574514",2011-11-04 13:34:00.000,15311,53
"551812",2011-05-04 11:39:00.000,15527,53
"544470",2011-02-21 08:38:00.000,12707,36
"539091",2010-12-16 09:52:00.000,13756,59
"574511",2011-11-04 13:26:00.000,15597,59
"574533",2011-11-04 14:24:00.000,12928,34
"537868",2010-12-08 16:49:00.000,12433,54
"562038",2011-08-02 09:35:00.000,12633,55
"554927",2011-05-27 13:00:00.000,16726,54
"578045",2011-11-22 14:43:00.000,17297,36
C542352,2011-01-27 12:18:00.000,15596,36
"565372",2011-09-02 15:05:00.000,17090,59
"554976",2011-05-29 10:57:00.000,15046,36
"562444",2011-08-04 18:44:00.000,14713,59
"567970",2011-09-23 10:02:00.000,18041,36
"572213",2011-10-21 12:44:00.000,15358,52
"549148",2011-04-06 15:31:00.000,14534,9
"569718",2011-10-06 09:01:00.000,15837,55
"545347",2011-03-02 10:20:00.000,13094,18
"568709",2011-09-28 15:42:00.000,15036,59
"558241",2011-06-27 15:28:00.000,15932,34
"553850",2011-05-19 12:59:00.000,18075,34
"575326",2011-11-09 13:47:00.000,12532,59
C559105,2011-07-06 11:10:00.000,16393,34
"558644",2011-07-01 10:16:00.000,14156,52
"548461",2011-03-31 12:08:00.000,14527,34
"542219",2011-01-26 12:36:00.000,17735,33
"579489",2011-11-29 15:22:00.000,16775,36
"560201",2011-07-15 13:09:00.000,17061,33
"553907",2011-05-19 18:21:00.000,14551,60
C549565,2011-04-10 14:26:00.000,13610,9
"551016",2011-04-26 11:09:00.000,17975,53
"560182",2011-07-15 11:48:00.000,12971,56
"543804",2011-02-13 12:17:00.000,16434,55
"546741",2011-03-16 12:22:00.000,13261,9
"573822",2011-11-01 11:33:00.000,15527,55
"540800",2011-01-11 12:20:00.000,13798,35
"579513",2011-11-29 17:03:00.000,12971,52
"558532",2011-06-30 11:32:00.000,15039,53
C557652,2011-06-21 17:21:00.000,16145,18
"551290",2011-04-27 14:25:00.000,13854,59
"576521",2011-11-15 12:34:00.000,18259,35
C543756,2011-02-11 14:50:00.000,13089,55
"563349",2011-08-15 13:51:00.000,14623,54
"576399",2011-11-15 10:50:00.000,12684,33
"561052",2011-07-24 13:12:00.000,16684,59
"538516",2010-12-12 14:49:00.000,14608,36
C574957,2011-11-08 09:57:00.000,17924,53
"545191",2011-02-28 15:39:00.000,12811,33
"580119",2011-12-01 16:37:00.000,17920,34
"552202",2011-05-06 14:51:00.000,12414,53
"564342",2011-08-24 14:53:00.000,16340,34
C572299,2011-10-23 14:35:00.000,13598,55
"567929",2011-09-22 17:31:00.000,12425,36
"563956",2011-08-22 11:03:00.000,14282,34
"548909",2011-04-05 08:43:00.000,12779,33
"544779",2011-02-23 12:04:00.000,13865,55
"543387",2011-02-08 09:41:00.000,14646,59
"571433",2011-10-17 13:19:00.000,13015,60
"565311",2011-09-02 12:33:00.000,16210,35
C567361,2011-09-19 16:47:00.000,13599,33
"574718",2011-11-06 14:36:00.000,15513,18
"561063",2011-07-24 14:12:00.000,12763,55
"558332",2011-06-28 13:09:00.000,18241,33
"577548",2011-11-20 14:50:00.000,16710,60
"555497",2011-06-03 15:03:00.000,16659,9
"573870",2011-11-01 12:25:00.000,14485,55
"568870",2011-09-29 12:11:00.000,17930,9
"555015",2011-05-31 10:45:00.000,16558,34
"558991",2011-07-05 11:32:00.000,14606,36
"557248",2011-06-17 15:22:00.000,14491,52
"564256",2011-08-24 10:45:00.000,14796,34
"543124",2011-02-03 14:15:00.000,15311,60
"543691",2011-02-11 11:38:00.000,17924,54
"567097",2011-09-16 13:23:00.000,13323,55
C556923,2011-06-15 14:03:00.000,15400,34
"573776",2011-11-01 10:32:00.000,13468,53
"561049",2011-07-24 13:03:00.000,12864,36
"580307",2011-12-02 14:30:00.000,12970,56
C537406,2010-12-06 14:53:00.000,15502,34
"546983",2011-03-18 12:27:00.000,16626,59
"555554",2011-06-05 13:46:00.000,13742,54
C580769,2011-12-06 10:55:00.000,14869,59
"552276",2011-05-08 12:31:00.000,18142,60
"578631",2011-11-24 16:20:00.000,14805,53
"551883",2011-05-05 09:15:00.000,13762,52
"553487",2011-05-17 12:38:00.000,13246,18
"568876",2011-09-29 12:24:00.000,13881,60
"538875",2010-12-14 15:18:00.000,13756,54
"562712",2011-08-08 15:00:00.000,13016,55
"572071",2011-10-20 13:37:00.000,13366,35
"545688",2011-03-06 12:42:00.000,16033,33
"555097",2011-05-31 13:38:00.000,16333,56
"544846",2011-02-24 11:11:00.000,16719,52
"567383",2011-09-20 10:21:00.000,18180,53
"541524",2011-01-19 10:49:00.000,17091,34
C548995,2011-04-05 14:08:00.000,17841,36
"559143",2011-07-06 14:04:00.000,15581,60
"573898",2011-11-01 14:35:00.000,14562,52
C569995,2011-10-06 20:36:00.000,14557,52
C575044,2011-11-08 12:07:00.000,14948,53
"549691",2011-04-11 13:42:00.000,13549,55
C560563,2011-07-19 13:37:00.000,14911,9
"549874",2011-04-12 15:23:00.000,16919,53
"571945",2011-10-20 10:34:00.000,17354,52
C581128,2011-12-07 12:46:00.000,12785,56
"577843",2011-11-22 10:39:00.000,16353,59
"578952",2011-11-27 14:43:00.000,18112,36
"562722",2011-08-08 16:43:00.000,13798,33
"547819",2011-03-25 14:45:00.000,12748,60
C542086,2011-01-25 12:34:00.000,18277,54
"552256",2011-05-08 10:43:00.000,16621,52
"544167",2011-02-16 13:14:00.000,14755,34
"543428",2011-02-08 11:36:00.000,17787,9
"542080",2011-01-25 12:16:00.000,13815,55
"557623",2011-06-21 14:15:00.000,15498,53
"578506",2011-11-24 13:01:00.000,17458,9
"567654",2011-09-21 14:38:00.000,16627,56
"574285",2011-11-03 15:01:00.000,17450,56
"568202",2011-09-25 15:01:00.000,15366,54
"566318",2011-09-12 10:47:00.000,15971,53
"578369",2011-11-24 11:10:00.000,14698,59
"574697",2011-11-06 13:42:00.000,16488,53
"560988",2011-07-22 13:17:00.000,15854,9
"539324",2010-12-16 19:51:00.000,14985,34
"548892",2011-04-04 15:35:00.000,18044,35
"575475",2011-11-09 16:03:00.000,17702,59
"576196",2011-11-14 12:07:00.000,17658,18
"569565",2011-10-05 09:52:00.000,16722,18
"555312",2011-06-02 10:39:00.000,16484,36
"569329",2011-10-03 13:03:00.000,17652,9
"563919",2011-08-21 13:48:00.000,14735,18
"546679",2011-03-15 16:47:00.000,13121,53
"567513",2011-09-20 15:05:00.000,14401,35
"558632",2011-06-30 18:44:00.000,17930,54
"573281",2011-10-28 13:51:00.000,12895,59
C542805,2011-02-01 11:19:00.000,14606,59
"580655",2011-12-05 13:39:00.000,15854,18
"539630",2010-12-20 14:59:00.000,17230,59
"575083",2011-11-08 13:31:00.000,18123,33
"556953",2011-06-16 08:16:00.000,14911,54
"548197",2011-03-29 15:53:00.000,13588,54
"559641",2011-07-11 12:31:00.000,13184,60
"545659",2011-03-04 14:21:00.000,15675,18
"567305",2011-09-19 13:28:00.000,12621,53
C563570,2011-08-17 14:51:00.000,17949,9
"562418",2011-08-04 16:34:00.000,16572,18
"575603",2011-11-10 12:29:00.000,18125,54
"568900",2011-09-29 13:21:00.000,13647,33
C579782,2011-11-30 15:20:00.000,17451,56
"555810",2011-06-07 11:39:00.000,17091,52
"558568",2011-06-30 14:37:00.000,16316,36
"567850",2011-09-22 13:18:00.000,15067,36
"568469",2011-09-27 11:38:00.000,14141,35
"561537",2011-07-28 09:58:00.000,13870,54
"566586",2011-09-13 14:23:00.000,12619,33
"565478",2011-09-05 11:18:00.000,15005,55
"574923",2011-11-07 16:40:00.000,17757,35
"571101",2011-10-13 15:49:00.000,16570,55
"567806",2011-09-22 12:22:00.000,18102,59
"537538",2010-12-07 11:49:00.000,15353,9
"550823",2011-04-21 09:36:00.000,16133,53
"567638",2011-09-21 13:58:00.000,17865,53
"579986",2011-12-01 11:18:00.000,13777,53
"561113",2011-07-25 12:09:00.000,17841,18
"563747",2011-08-19 10:05:00.000,13089,33
"565205",2011-09-01 16:45:00.000,14735,59
"554131",2011-05-23 09:43:00.000,13988,55
"564739",2011-08-28 14:28:00.000,16931,33
C561590,2011-07-28 11:16:00.000,18268,60
C561612,2011-07-28 12:36:00.000,17054,54
"544945",2011-02-25 10:53:00.000,17735,34
"538801",2010-12-14 11:51:00.000,16083,56
"578085",2011-11-22 16:39:00.000,13319,9
"565125",2011-09-01 12:16:00.000,14217,52
"570076",2011-10-07 11:17:00.000,15738,33
"543010",2011-02-02 13:16:00.000,18250,55
"570634",2011-10-11 12:27:00.000,15024,53
"562550",2011-08-05 16:16:00.000,13082,52
"561242",2011-07-26 11:05:00.000,16258,59
"558478",2011-06-29 16:07:00.000,16775,60
"557885",2011-06-23 13:37:00.000,12465,18
C572110,2011-10-20 19:11:00.000,14910,36
"569684",2011-10-05 14:42:00.000,13947,56
"566292",2011-09-11 15:35:00.000,13381,56
"579067",2011-11-28 10:31:00.000,14470,59
"564333",2011-08-24 14:14:00.000,13199,34
"548940",2011-04-05 10:31:00.000,15061,18
C554532,2011-05-24 17:32:00.000,14194,35
"537470",2010-12-07 10:47:00.000,15018,18
"545287",2011-03-01 11:42:00.000,15971,35
"565222",2011-09-01 18:54:00.000,13629,18
"543125",2011-02-03 14:41:00.000,17214,53
"576510",2011-11-15 12:05:00.000,14533,56
"559324",2011-07-07 14:56:00.000,12971,52
"574671",2011-11-06 12:23:00.000,16744,54
"543483",2011-02-09 09:10:00.000,18075,56
"574490",2011-11-04 13:04:00.000,17690,60
"537826",2010-12-08 14:38:00.000,15581,9
"553408",2011-05-17 09:13:00.000,13976,9
"537048",2010-12-05 11:03:00.000,13069,53
"566731",2011-09-14 13:37:00.000,17883,59
C546930,2011-03-18 10:37:00.000,14701,54
"567533",2011-09-21 09:45:00.000,17651,60
"545288",2011-03-01 11:48:00.000,15311,18
"552267",2011-05-08 11:49:00.000,15038,53
"543457",2011-02-08 12:47:00.000,17428,33
"540159",2011-01-05 11:47:00.000,16112,34
"547245",2011-03-22 08:49:00.000,14632,18
"558102",2011-06-26 14:06:00.000,17372,34
"536759",2010-12-02 14:26:00.000,16781,36
"579448",2011-11-29 13:49:00.000,14390,59
C540845,2011-01-11 16:57:00.000,16191,33
"556279",2011-06-09 19:55:00.000,14562,55
"578812",2011-11-25 13:30:00.000,13332,60
"549547",2011-04-10 11:33:00.000,16359,55
"567140",2011-09-16 14:47:00.000,15410,53
"554697",2011-05-25 17:31:00.000,14584,35
"536392",2010-12-01 10:29:00.000,13705,35
"566959",2011-09-15 17:00:00.000,17530,34
"572052",2011-10-20 12:26:00.000,14646,60
"550461",2011-04-18 13:20:00.000,15749,33
C548626,2011-04-01 12:16:00.000,15622,55
"580883",2011-12-06 12:21:00.000,16979,52
C569980,2011-10-06 19:31:00.000,13767,35
"552844",2011-05-11 14:37:00.000,12649,33
C539067,2010-12-15 16:55:00.000,15194,55
C553514,2011-05-17 13:58:00.000,17700,56
C569548,2011-10-04 17:31:00.000,18053,18
"551967",2011-05-05 13:19:00.000,16457,34
"580516",2011-12-04 14:15:00.000,17954,55
"573145",2011-10-27 18:02:00.000,18219,33
"565312",2011-09-02 12:37:00.000,14527,60
"567167",2011-09-18 12:21:00.000,15547,59
"569401",2011-10-04 08:56:00.000,15111,18
"555281",2011-06-02 09:03:00.000,17162,53
"562216",2011-08-03 13:50:00.000,16835,34
"537635",2010-12-07 15:18:00.000,16306,34
"569842",2011-10-06 13:28:00.000,13426,33
"564150",2011-08-23 12:30:00.000,14936,9
C548174,2011-03-29 14:17:00.000,13662,52
"571436",2011-10-17 13:23:00.000,16076,56
C566743,2011-09-14 14:58:00.000,14299,53
"572857",2011-10-26 12:31:00.000,16701,52
"565218",2011-09-01 17:45:00.000,12739,33
"536591",2010-12-01 16:57:00.000,14606,18
"551399",2011-04-28 13:17:00.000,17874,35
"547519",2011-03-23 14:46:00.000,16308,36
"540113",2011-01-05 09:11:00.000,13126,9
"565795",2011-09-07 09:57:00.000,17481,9
"559906",2011-07-13 13:33:00.000,18219,36
"570226",2011-10-09 13:19:00.000,16931,34
"575383",2011-11-09 15:17:00.000,15986,52
"547002",2011-03-18 14:02:00.000,12878,56
"555637",2011-06-06 12:47:00.000,12535,53
"542431",2011-01-28 10:28:00.000,12853,60
"550612",2011-04-19 12:26:00.000,14662,9
"573587",2011-10-31 14:48:00.000,18257,60
"544277",2011-02-17 11:58:00.000,13718,54
"572742",2011-10-25 15:48:00.000,14341,56
"539420",2010-12-17 14:15:00.000,15160,18
"579525",2011-11-30 08:23:00.000,15113,9
C565085,2011-09-01 09:40:00.000,12474,52
"559538",2011-07-10 12:25:00.000,16880,9
"550971",2011-04-21 17:03:00.000,13482,33
"544398",2011-02-18 12:27:00.000,15311,35
"574471",2011-11-04 11:59:00.000,17677,18
"557753",2011-06-22 13:00:00.000,17877,9
"572305",2011-10-23 15:09:00.000,17131,35
"538667",2010-12-13 16:01:00.000,12748,9
"568798",2011-09-29 10:23:00.000,12615,59
"540957",2011-01-12 13:30:00.000,15311,53
"575582",2011-11-10 11:55:00.000,16986,53
"554038",2011-05-20 14:23:00.000,12775,36
C578061,2011-11-22 15:29:00.000,15811,9
C566965,2011-09-15 17:37:00.000,12919,52
"573023",2011-10-27 12:53:00.000,13882,53
"578008",2011-11-22 12:47:00.000,14657,59
"557317",2011-06-19 16:07:00.000,12837,36
"554798",2011-05-26 12:52:00.000,15189,52
"543520",2011-02-09 11:43:00.000,15827,59
"581378",2011-12-08 12:50:00.000,17673,9
"552946",2011-05-12 11:50:00.000,12683,53
"565328",2011-09-02 13:50:00.000,14004,59
"552260",2011-05-08 11:21:00.000,17002,35
"545680",2011-03-06 11:27:00.000,15400,52
C540643,2011-01-10 14:08:00.000,12471,9
"580891",2011-12-06 12:28:00.000,17481,36
"541250",2011-01-16 13:19:00.000,13700,60
"572910",2011-10-26 15:58:00.000,15990,60
"544837",2011-02-24 10:29:00.000,15910,60
C542426,2011-01-28 09:32:00.000,14146,53
"556288",2011-06-10 09:23:00.000,13426,55
"536612",2010-12-02 09:44:00.000,17850,52
"559984",2011-07-14 11:45:00.000,16657,54
"545576",2011-03-03 18:46:00.000,15611,34
"552725",2011-05-11 10:30:00.000,13418,55
"536365",2010-12-01 08:26:00.000,17850,36
"568172",2011-09-25 13:13:00.000,12348,53
"565226",2011-09-02 08:50:00.000,16992,36
"562891",2011-08-10 12:18:00.000,13468,18
"562893",2011-08-10 12:25:00.000,17442,55
C568516,2011-09-27 12:45:00.000,14456,55
C569682,2011-10-05 14:33:00.000,15351,60
"562612",2011-08-08 12:00:00.000,16637,36
"569648",2011-10-05 12:40:00.000,17754,36
"542648",2011-01-31 11:46:00.000,12476,55
C577384,2011-11-18 16:50:00.000,14156,54
"575602",2011-11-10 12:27:00.000,17059,18
"575324",2011-11-09 13:45:00.000,14240,33
"579145",2011-11-28 13:13:00.000,14597,34
"546992",2011-03-18 13:18:00.000,16684,53
"541518",2011-01-19 09:05:00.000,12451,36
"567453",2011-09-20 12:05:00.000,17450,34
"539243",2010-12-16 13:21:00.000,18116,9
"547051",2011-03-20 12:06:00.000,12902,56
"536587",2010-12-01 16:33:00.000,14142,54
"541105",2011-01-13 14:34:00.000,16029,36
"559048",2011-07-05 15:48:00.000,13027,9
C552705,2011-05-10 16:06:00.000,15620,9
"562093",2011-08-02 12:59:00.000,13777,34
"549190",2011-04-07 10:13:00.000,13748,9
"570251",2011-10-10 09:06:00.000,17025,56
C548460,2011-03-31 11:58:00.000,16801,9
"568654",2011-09-28 12:20:00.000,14911,33
"546849",2011-03-17 13:13:00.000,13623,33
"541998",2011-01-25 10:42:00.000,12348,33
"538807",2010-12-14 12:06:00.000,17194,55
"552078",2011-05-06 11:26:00.000,16748,18
"559153",2011-07-06 15:10:00.000,13804,34
"569672",2011-10-05 13:58:00.000,17841,18
"540984",2011-01-12 15:44:00.000,14167,53
C558326,2011-06-28 11:59:00.000,13300,33
"549745",2011-04-12 10:33:00.000,13577,36
"569460",2011-10-04 11:33:00.000,13895,60
"558111",2011-06-26 16:06:00.000,17114,35
"572696",2011-10-25 14:23:00.000,17857,59
"558335",2011-06-28 13:16:00.000,17442,60
"581336",2011-12-08 12:10:00.000,16161,60
"549746",2011-04-12 10:38:00.000,15251,34
"578719",2011-11-25 11:25:00.000,17348,18
"552460",2011-05-09 14:44:00.000,13178,54
"571315",2011-10-17 10:47:00.000,16542,18
"550519",2011-04-19 09:31:00.000,13141,60
"577148",2011-11-18 09:43:00.000,13941,34
"576351",2011-11-14 15:51:00.000,17235,18
"560922",2011-07-21 19:34:00.000,14911,54
"547493",2011-03-23 12:06:00.000,12818,53
"572999",2011-10-27 11:47:00.000,14560,53
"553690",2011-05-18 14:08:00.000,17389,34
"548545",2011-03-31 19:12:00.000,13118,18
"548686",2011-04-01 16:49:00.000,15856,54
"578820",2011-11-25 13:58:00.000,12912,52
"548329",2011-03-30 13:14:00.000,16584,55
"569843",2011-10-06 13:29:00.000,14449,55
"564436",2011-08-25 12:06:00.000,17841,60
"557068",2011-06-16 15:17:00.000,13263,54
"573026",2011-10-27 13:25:00.000,17459,36
