"invoice_product_id","quantity","stockcode","invoiceno"
19907,1,"84912A","538866"
19908,4,"22953","538866"
19909,2,"20713","538866"
19910,2,"21929","538866"
19911,1,"22386","538866"
19912,1,"22366","538866"
19913,1,"62094B","538866"
19914,1,"21934","538866"
19915,1,"22752","538866"
19916,1,"22909","538866"
19917,5,"22755","538866"
19918,1,"35004C","538866"
19919,3,"20966","538866"
19920,3,"21098","538866"
19921,1,"22199","538866"
19922,1,"47591D","538866"
19923,1,"22186","538866"
19924,1,"22589","538866"
19925,1,"85014A","538866"
19926,1,"21352","538866"
19927,24,"20668","538866"
19928,2,"21942","538866"
19929,1,"22839","538866"
19930,1,"21034","538866"
19931,5,"22754","538866"
19932,4,"22753","538866"
19933,2,"22756","538866"
19934,1,"22757","538866"
19935,10,"21672","538866"
19936,4,"21673","538866"
19937,1,"22905","538866"
19938,1,"20723","538866"
19939,6,"20974","538866"
19940,25,"20975","538866"
19941,1,"22147","538866"
19942,1,"22498","538866"
19943,1,"22739","538866"
19944,48,"21915","538868"
19945,144,"84077","538868"
19946,12,"22561","538868"
19947,12,"22556","538868"
19948,12,"22555","538868"
19949,24,"22551","538868"
19950,12,"22466","538868"
19951,32,"20979","538868"
19952,24,"22629","538868"
19953,48,"22418","538868"
19954,12,"22564","538868"
19955,24,"22975","538868"
19956,12,"22977","538868"
19957,12,"22976","538868"
19958,12,"22974","538868"
19959,12,"22973","538868"
19960,24,"22972","538868"
19961,24,"22961","538868"
19962,6,"22960","538868"
19963,24,"22198","538868"
19964,100,"22197","538868"
19965,48,"22909","538868"
19966,12,"22630","538868"
19967,40,"22440","538868"
19968,24,"22534","538868"
19969,24,"22536","538868"
19970,36,"21914","538868"
19971,6,"20914","538869"
19972,1,"84968A","538869"
19973,36,"84945","538869"
19974,2,"22794","538870"
19975,1,"84616","538870"
19976,2,"84823","538870"
19977,60,"84826","538870"
19978,60,"84827","538870"
19979,24,"22837","538871"
19980,18,"84029G","538871"
19981,12,"22112","538871"
19982,36,"22314","538871"
19983,24,"22312","538871"
19984,72,"22834","538871"
19985,4,"22725","538872"
19986,8,"22726","538872"
19987,8,"22727","538872"
19988,8,"22728","538872"
19989,8,"22729","538872"
19990,4,"22730","538872"
19991,36,"22467","538872"
19992,2,"84358","538872"
19993,2,"84360","538872"
19994,4,"84665","538872"
19995,6,"84666","538872"
19996,-2,"21877",C538874
19997,-1,"22244",C538874
19998,-1,"22230",C538874
19999,-1,"82494L",C538874
20000,12,"22400","538875"
20001,12,"22402","538875"
20002,12,"21741","538875"
20003,12,"84030E","538875"
20004,12,"21484","538875"
20005,18,"21314","538875"
20006,12,"22312","538875"
20007,8,"22111","538875"
20008,8,"22837","538875"
20009,-1,"22272",C538876
20010,4,"22423","538878"
20011,12,"21314","538878"
20012,48,"22834","538878"
20013,8,"22727","538878"
20014,8,"22726","538878"
20015,8,"22729","538878"
20016,8,"22730","538878"
20017,8,"22728","538878"
20018,16,"84819","538879"
20019,12,"22150","538879"
20020,12,"21080","538879"
20021,48,"21212","538879"
20022,24,"22130","538879"
20023,24,"22593","538879"
20024,36,"22595","538879"
20025,48,"20668","538879"
20026,8,"22837","538879"
20027,12,"22555","538879"
20028,12,"22557","538879"
20029,24,"21977","538879"
20030,6,"22453","538879"
20031,12,"22585","538879"
20032,24,"21982","538879"
20033,24,"21983","538879"
20034,24,"21980","538879"
20035,12,"22983","538879"
20036,24,"22759","538879"
20037,-12,"21791",C538882
20038,-12,"21892",C538882
20039,-12,"21891",C538882
20040,6,"22083","538886"
20041,4,"79321","538886"
20042,6,"22163","538886"
20043,6,"22164","538886"
20044,12,"22562","538886"
20045,2,"22634","538886"
20046,2,"22635","538886"
20047,12,"21987","538886"
20048,12,"21989","538886"
20049,8,"22367","538886"
20050,6,"22327","538886"
20051,6,"22085","538886"
20052,6,"21205","538886"
20053,12,"21206","538886"
20054,12,"21207","538886"
20055,8,"22332","538886"
20056,8,"22333","538886"
20057,6,"22955","538886"
20058,6,"22956","538886"
20059,6,"35924","538886"
20060,4,"22779","538886"
20061,12,"22553","538886"
20062,12,"22556","538886"
20063,12,"21881","538886"
20064,12,"21884","538886"
20065,12,"21883","538886"
20066,12,"21882","538886"
20067,12,"21880","538886"
20068,-1,"21843",C538887
20069,24,"40016","538888"
20070,4,"21200","538888"
20071,4,"21621","538888"
20072,3,"84673A","538888"
20073,3,"84673B","538888"
20074,4,"22136","538888"
20075,2,"22202","538888"
20076,2,"22203","538888"
20077,3,"21155","538888"
20078,3,"20717","538888"
20079,6,"22559","538888"
20080,3,"21913","538888"
20081,48,"16012","538888"
20082,5,"21749","538888"
20083,-3,"22623",C538889
20084,25,"22708","538890"
20085,10,"84347","538890"
20086,14,"21494","538890"
20087,2,"22570","538890"
20088,2,"22568","538890"
20089,5,"22569","538890"
20090,5,"20972","538890"
20091,5,"20971","538890"
20092,24,"22815","538890"
20093,24,"22718","538890"
20094,12,"22717","538890"
20095,12,"22029","538890"
20096,12,"22037","538890"
20097,2,"85048","538890"
20098,4,"22534","538890"
20099,2,"22530","538890"
20100,2,"22627","539009"
20101,2,"22529","538890"
20102,2,"22535","538890"
20103,2,"22531","538890"
20104,2,"22536","538890"
20105,2,"22537","538890"
20106,2,"22533","538890"
20107,2,"22532","538890"
20108,8,"84879","538890"
20109,3,"22620","538890"
20110,5,"21791","538890"
20111,3,"10002","538890"
20112,8,"22834","538890"
20113,6,"22754","538890"
20114,6,"22753","538890"
20115,6,"22755","538890"
20116,6,"21069","538890"
20117,12,"21871","538890"
20118,6,"21071","538890"
20119,5,"21975","538890"
20120,5,"84991","538890"
20121,5,"22417","538890"
20122,5,"21977","538890"
20123,5,"21976","538890"
20124,5,"84992","538890"
20125,5,"21213","538890"
20126,5,"21212","538890"
20127,5,"22952","538890"
20128,5,"22153","538890"
20129,12,"21877","538890"
20130,6,"21871","538890"
20131,3,"17013D","538890"
20132,5,"22355","538890"
20133,5,"22661","538890"
20134,5,"20724","538890"
20135,5,"22411","538890"
20136,5,"85099B","538890"
20137,32,"85175","538890"
20138,6,"82482","538890"
20139,-3,"21258",C538891
20140,-4,"22509",C538891
20141,12,"22465","538892"
20142,2,"71053","538894"
20143,2,"21257","538894"
20144,2,"22568","538894"
20145,24,"22299","538894"
20146,3,"22382","538894"
20147,3,"20727","538894"
20148,6,"22553","538894"
20149,2,"22326","538894"
20150,2,"22384","538894"
20151,6,"22465","538894"
20152,6,"22464","538894"
20153,4,"22909","538894"
20154,2,"22328","538894"
20155,2,"22630","538894"
20156,2,"22629","538894"
20157,2,"22144","538894"
20158,2,"22142","538894"
20159,2,"21259","538894"
20160,2,"22158","538894"
20161,3,"22837","538894"
20162,1,"21258","538894"
20163,2,"22141","538894"
20164,2,"22149","538894"
20165,2,"22147","538894"
20166,1,"22423","538894"
20167,12,"90210D","538895"
20168,12,"85180A","538895"
20169,24,"85184C","538895"
20170,60,"84826","538895"
20171,60,"84827","538895"
20172,20,"84660C","538895"
20173,20,"84660A","538895"
20174,20,"84660B","538895"
20175,20,"82613B","538895"
20176,20,"82613D","538895"
20177,36,"22647","538895"
20178,36,"22610","538895"
20179,6,"22486","538895"
20180,12,"35961","538895"
20181,12,"85180B","538895"
20182,24,"84625A","538896"
20183,24,"84625C","538896"
20184,6,"20914","538896"
20185,8,"21314","538896"
20186,12,"22077","538896"
20187,20,"10125","538896"
20188,8,"20704","538896"
20189,8,"20705","538896"
20190,24,"21879","538896"
20191,24,"21880","538896"
20192,24,"21883","538896"
20193,24,"21884","538896"
20194,24,"22074","538896"
20195,4,"22782","538896"
20196,4,"22783","538896"
20197,8,"84823","538896"
20198,24,"21882","538896"
20199,-1,"37503",C538898
20200,2,"84823","538899"
20201,4,"22782","538899"
20202,24,"22834","538899"
20203,24,"22178","538899"
20204,4,"84030E","538899"
20205,2,"21463","538900"
20206,2,"21464","538900"
20207,4,"21745","538900"
20208,16,"22109","538900"
20209,4,"22107","538900"
20210,2,"22192","538900"
20211,2,"22193","538900"
20212,12,"21832","538900"
20213,12,"21871","538900"
20214,12,"21791","538900"
20215,3,"21755","538900"
20216,2,"22624","538900"
20217,2,"22626","538900"
20218,12,"22028","538900"
20219,12,"21519","538900"
20220,12,"82582","538900"
20221,6,"22654","538900"
20222,12,"21889","538900"
20223,6,"22468","538900"
20224,6,"22639","538901"
20225,8,"84406B","538901"
20226,10,"20724","538901"
20227,10,"21931","538901"
20228,6,"22831","538901"
20229,24,"22196","538901"
20230,24,"22195","538901"
20231,12,"84378","538901"
20232,1,"22509","538901"
20233,6,"21485","538901"
20234,8,"84029E","538901"
20235,20,"10135","538902"
20236,24,"21879","538902"
20237,24,"21883","538902"
20238,12,"85180A","538902"
20239,24,"22585","538902"
20240,24,"22219","538902"
20241,12,"22813","538902"
20242,40,"84879","538902"
20243,30,"16237","538902"
20244,24,"21985","538902"
20245,24,"79321","538902"
20246,4,"22779","538902"
20247,2,"22169","538903"
20248,8,"84879","538903"
20249,2,"21906","538903"
20250,1,"22760","538903"
20251,20,"22082","538903"
20252,3,"22456","538903"
20253,24,"22457","538903"
20254,12,"84946","538903"
20255,12,"84947","538903"
20256,12,"84949","538903"
20257,12,"22460","538903"
20258,12,"84970L","538903"
20259,12,"84970S","538903"
20260,12,"84978","538903"
20261,6,"22360","538903"
20262,2,"21115","538903"
20263,4,"22423","538903"
20264,6,"22699","538903"
20265,8,"22801","538903"
20266,8,"22798","538903"
20267,12,"22791","538903"
20268,4,"22800","538903"
20269,10,"22739","538903"
20270,12,"21386","538903"
20271,12,"22030","538903"
20272,1,"21056","538903"
20273,-1,"21527",C538904
20274,12,"22910","538905"
20275,24,"22834","538905"
20276,12,"84946","538905"
20277,6,"22453","538905"
20278,6,"22454","538905"
20279,48,"22741","538905"
20280,12,"21609","538905"
20281,6,"21613","538905"
20282,6,"21051","538905"
20283,3,"22456","538905"
20284,12,"22988","538905"
20285,12,"84378","538905"
20286,12,"21066","538905"
20287,6,"22300","538905"
20288,6,"22301","538905"
20289,4,"22835","538907"
20290,4,"22113","538907"
20291,6,"22423","538907"
20292,6,"21843","538907"
20293,4,"22179","538907"
20294,12,"84375","538908"
20295,6,"22964","538908"
20296,24,"22966","538908"
20297,2,"21110","538908"
20298,24,"22222","538908"
20299,24,"22223","538908"
20300,24,"22195","538908"
20301,36,"22196","538908"
20302,12,"22961","538908"
20303,3,"22236","538908"
20304,3,"21843","538908"
20305,24,"22417","538908"
20306,8,"15060B","538909"
20307,4,"22507","538909"
20308,2,"20750","538909"
20309,2,"21527","538909"
20310,2,"48185","538909"
20311,4,"22061","538910"
20312,12,"21232","538910"
20313,4,"22801","538910"
20314,6,"85123A","538910"
20315,10,"22383","538910"
20316,10,"20728","538910"
20317,1,"22776","538910"
20318,2,"22794","538910"
20319,10,"21931","538910"
20320,1,"21524","538917"
20321,1,"48188","538917"
20322,1,"21955","538917"
20323,1,"48194","538917"
20324,2,"21773","538917"
20325,2,"21774","538917"
20326,2,"21333","538917"
20327,2,"82482","538917"
20328,3,"82494L","538917"
20329,3,"22766","538917"
20330,2,"22171","538917"
20331,2,"22854","538917"
20332,4,"90200A","538917"
20333,6,"90200D","538917"
20334,6,"90200E","538917"
20335,4,"90200B","538917"
20336,6,"90200C","538917"
20337,3,"90185D","538917"
20338,3,"90185A","538917"
20339,2,"90146","538917"
20340,3,"90161D","538917"
20341,3,"90161B","538917"
20342,3,"90161C","538917"
20343,3,"90129C","538917"
20344,3,"90129B","538917"
20345,3,"90129A","538917"
20346,2,"22588","538917"
20347,8,"85038","538917"
20348,4,"21733","538917"
20349,1,"21730","538917"
20350,1,"22558","538917"
20351,2,"22834","538917"
20352,4,"22296","538917"
20353,4,"22295","538917"
20354,8,"22269","538917"
20355,11,"22297","538917"
20356,12,"22294","538917"
20357,2,"22585","538917"
20358,1,"22776","538917"
20359,3,"22469","538917"
20360,4,"22470","538917"
20361,2,"22113","538917"
20362,2,"22804","538917"
20363,4,"22575","538917"
20364,5,"22082","538917"
20365,4,"22795","538917"
20366,1,"22794","538917"
20367,4,"85040B","538917"
20368,6,"21868","538917"
20369,12,"22465","538917"
20370,6,"84978","538917"
20371,10,"22265","538917"
20372,12,"22178","538917"
20373,3,"82582","538917"
20374,2,"21164","538917"
20375,2,"85150","538917"
20376,2,"82552","538917"
20377,1,"21174","538917"
20378,2,"21166","538917"
20379,1,"21171","538917"
20380,1,"21911","538917"
20381,1,"21910","538917"
20382,2,"21165","538917"
20383,12,"22151","538917"
20384,8,"22988","538917"
20385,2,"20658","538917"
20386,5,"22173","538917"
20387,1,"22624","538917"
20388,1,"72760B","538917"
20389,2,"85064","538917"
20390,4,"22863","538917"
20391,1,"22862","538917"
20392,2,"18097C","538917"
20393,10,"22189","538935"
20394,4,"22637","538935"
20395,3,"21535","538935"
20396,3,"21533","538935"
20397,1,"22191","538935"
20398,3,"21527","538935"
20399,8,"22059","538935"
20400,4,"22063","538935"
20401,8,"21169","538935"
20402,12,"21231","538935"
20403,12,"21232","538935"
20404,3,"22649","538935"
20405,1,"22968","538942"
20406,3,"21592","538942"
20407,2,"84763","538942"
20408,6,"22591","538942"
20409,1,"82001S","538942"
20410,2,"21485","538942"
20411,2,"22111","538942"
20412,2,"22835","538942"
20413,2,"22112","538942"
20414,1,"85123A","538942"
20415,3,"22837","538942"
20416,24,"85169A","538942"
20417,48,"84347","538943"
20418,72,"84945","538943"
20419,24,"21192","538943"
20420,24,"22178","538943"
20421,12,"85039B","538944"
20422,12,"72351A","538944"
20423,12,"22834","538944"
20424,6,"22904","538944"
20425,2,"22636","538944"
20426,6,"22905","538944"
20427,6,"21733","538944"
20428,2,"20685","538944"
20429,12,"85039A","538944"
20430,12,"72351B","538944"
20431,8,"22634","538945"
20432,24,"22112","538945"
20433,24,"21485","538945"
20434,24,"22111","538945"
20435,72,"21231","538945"
20436,96,"22961","538945"
20437,96,"22969","538945"
20438,24,"22722","538945"
20439,16,"22423","538945"
20440,100,"22197","538945"
20441,24,"22666","538945"
20442,48,"85150","538945"
20443,48,"21166","538945"
20444,48,"85152","538945"
20445,48,"21181","538945"
20446,40,"22469","538945"
20447,10,"22749","538945"
20448,10,"22273","538945"
20449,20,"85099B","538945"
20450,72,"22988","538945"
20451,20,"22149","538945"
20452,22,"22147","538945"
20453,1,"22383","538951"
20454,1,"21577","538951"
20455,2,"21733","538951"
20456,4,"85123A","538951"
20457,1,"21243","538951"
20458,1,"22630","538951"
20459,1,"22629","538951"
20460,1,"22659","538951"
20461,1,"21557","538951"
20462,2,"22631","538951"
20463,1,"22327","538951"
20464,1,"22326","538951"
20465,1,"22328","538951"
20466,3,"22423","538951"
20467,1,"22428","538951"
20468,1,"22348","538951"
20469,1,"21755","538951"
20470,1,"21754","538951"
20471,1,"22382","538951"
20472,1,"20726","538951"
20473,1,"22470","538951"
20474,2,"21466","538951"
20475,3,"22699","538951"
20476,2,"22697","538951"
20477,1,"21588","538951"
20478,1,"20677","538951"
20479,1,"22896","538951"
20480,2,"85084","538951"
20481,1,"20724","538951"
20482,2,"22377","538951"
20483,1,"20719","538951"
20484,1,"22356","538951"
20485,1,"20728","538951"
20486,1,"20723","538951"
20487,1,"22384","538951"
20488,1,"21100","538951"
20489,4,"22795","538951"
20490,2,"21929","538951"
20491,1,"20727","538951"
20492,2,"22505","538951"
20493,1,"21472","538951"
20494,1,"21471","538951"
20495,24,"85199S","538967"
20496,24,"84832","538967"
20497,24,"22112","538967"
20498,24,"21485","538967"
20499,24,"84949","538967"
20500,12,"85152","538967"
20501,12,"82583","538967"
20502,24,"84946","538967"
20503,3,"22475","538968"
20504,3,"22472","538968"
20505,12,"22630","538968"
20506,10,"22662","538968"
20507,25,"22708","538968"
20508,25,"22045","538968"
20509,12,"22029","538968"
20510,10,"22382","538968"
20511,3,"22474","538968"
20512,12,"22551","538968"
20513,10,"20725","538968"
20514,12,"21231","538968"
20515,12,"21232","538968"
20516,8,"22649","538968"
20517,12,"21508","538968"
20518,8,"21715","538968"
20519,10,"20727","538968"
20520,24,"21213","538968"
20521,12,"21504","538968"
20522,25,"21495","538968"
20523,-48,"22153",C538971
20524,12,"82484","538991"
20525,24,"22170","538991"
20526,32,"85123A","538991"
20527,6,"22665","538991"
20528,200,"22197","538991"
20529,120,"21212","538991"
20530,50,"22310","538991"
20531,144,"22077","538991"
20532,36,"21484","538991"
20533,96,"22813","538991"
20534,24,"22752","538991"
20535,144,"22585","538991"
20536,60,"22906","538991"
20537,48,"21914","538991"
20538,96,"21703","538991"
20539,8,"21888","538991"
20540,48,"22493","538991"
20541,100,"20728","538991"
20542,40,"22083","538991"
20543,24,"22722","538991"
20544,16,"22968","538991"
20545,60,"10125","538991"
20546,96,"21200","538991"
20547,96,"21206","538991"
20548,36,"21876","538991"
20549,36,"21873","538991"
20550,48,"21879","538991"
20551,48,"21883","538991"
20552,96,"22074","538991"
20553,144,"22257","538991"
20554,144,"22258","538991"
20555,144,"22259","538991"
20556,288,"22264","538991"
20557,48,"22343","538991"
20558,48,"22344","538991"
20559,48,"22345","538991"
20560,48,"22346","538991"
20561,72,"22610","538991"
20562,120,"70006","538991"
20563,120,"70007","538991"
20564,100,"22411","538991"
20565,40,"22910","538991"
20566,120,"22952","538991"
20567,576,"20668","538991"
20568,40,"22086","538991"
20569,4,"22837","538992"
20570,2,"22835","538992"
20571,6,"22113","538992"
20572,5,"22113","538992"
20573,5,"22112","538992"
20574,2,"21484","538992"
20575,4,"21485","538992"
20576,5,"22111","538992"
20577,4,"22141","538992"
20578,6,"22144","538992"
20579,14,"22834","538992"
20580,23,"22086","538992"
20581,6,"84997D","538992"
20582,4,"84997C","538992"
20583,4,"84997A","538992"
20584,4,"84997B","538992"
20585,3,"22665","538992"
20586,2,"84969","538992"
20587,1,"22911","538992"
20588,1,"22654","538992"
20589,1,"20983","538992"
20590,2,"22653","538992"
20591,8,"84879","538992"
20592,3,"22578","538992"
20593,2,"22603","538992"
20594,2,"22601","538992"
20595,1,"22844","538992"
20596,1,"22960","538992"
20597,10,"51008","538992"
20598,12,"21143","538993"
20599,8,"35610A","538993"
20600,6,"21820","538993"
20601,12,"35833P","538993"
20602,6,"35817P","538993"
20603,12,"35471D","538993"
20604,24,"22112","538994"
20605,12,"22835","538994"
20606,12,"22111","538994"
20607,12,"22837","538994"
20608,6,"84029G","538994"
20609,4,"48184","538994"
20610,4,"48187","538994"
20611,4,"22692","538994"
20612,4,"48138","538994"
20613,32,"85123A","538995"
20614,24,"22083","538995"
20615,8,"79321","538995"
20616,24,"84970L","538995"
20617,10,"48184","538995"
20618,10,"48187","538995"
20619,18,"22454","538995"
20620,24,"22457","538995"
20621,12,"21668","538995"
20622,12,"21671","538995"
20623,12,"21672","538995"
20624,12,"21669","538995"
20625,12,"21670","538995"
20626,12,"21673","538995"
20627,12,"22508","538995"
20628,36,"22470","538995"
20629,24,"84879","538995"
20630,12,"82552","538995"
20631,12,"82551","538995"
20632,12,"82482","538995"
20633,6,"21754","538995"
20634,6,"22120","538995"
20635,20,"21933","538995"
20636,24,"22435","538995"
20637,12,"20754","538995"
20638,24,"21358","538995"
20639,24,"21355","538995"
20640,24,"22197","538995"
20641,24,"22198","538995"
20642,12,"22326","538995"
20643,6,"21527","538996"
20644,3,"21754","538996"
20645,16,"22423","538996"
20646,10,"21524","538996"
20647,3,"22689","538996"
20648,-1,"21533",C538997
20649,-1,"21527",C538997
20650,36,"85178","538998"
20651,72,"84952C","538998"
20652,48,"84952B","538998"
20653,25,"84692","538998"
20654,480,"84347","538998"
20655,10,"48184","538998"
20656,96,"22659","538998"
20657,6,"22617","538998"
20658,84,"22585","538998"
20659,48,"22558","538998"
20660,24,"22546","538998"
20661,24,"22454","538998"
20662,80,"22423","538998"
20663,48,"22328","538998"
20664,20,"20719","538998"
20665,12,"82484","538999"
20666,6,"22086","538999"
20667,1,"22625","539009"
20668,6,"22910","538999"
20669,12,"82494L","538999"
20670,8,"22798","538999"
20671,4,"22800","538999"
20672,20,"22082","538999"
20673,2,"22655","538999"
20674,2,"22656","538999"
20675,16,"22423","538999"
20676,25,"22050","538999"
20677,25,"22051","538999"
20678,6,"21843","538999"
20679,2,"22770","538999"
20680,12,"22788","538999"
20681,6,"21012","538999"
20682,6,"21743","538999"
20683,6,"21744","538999"
20684,2,"85141","538999"
20685,6,"21656","538999"
20686,3,"21054","539000"
20687,3,"21055","539000"
20688,3,"21056","539000"
20689,6,"22623","539000"
20690,4,"22622","539000"
20691,6,"21890","539000"
20692,6,"21452","539000"
20693,24,"79321","539001"
20694,2,"22837","539002"
20695,2,"22113","539002"
20696,4,"22111","539002"
20697,4,"22834","539002"
20698,1,"22683","539002"
20699,1,"22679","539002"
20700,1,"22677","539002"
20701,1,"22193","539002"
20702,2,"22839","539002"
20703,1,"35599B","539002"
20704,2,"82484","539002"
20705,3,"22890","539002"
20706,3,"71477","539002"
20707,2,"22423","539002"
20708,1,"21257","539002"
20709,1,"21259","539002"
20710,2,"21801","539002"
20711,2,"21802","539002"
20712,2,"21803","539002"
20713,2,"22898","539002"
20714,1,"21527","539002"
20715,1,"22665","539002"
20716,1,"71053","539002"
20717,1,"21361","539002"
20718,2,"21931","539002"
20719,1,"22624","539002"
20720,1,"79321","539002"
20721,1,"21906","539002"
20722,3,"85048","539002"
20723,16,"20979","539004"
20724,12,"20983","539004"
20725,24,"22720","539004"
20726,24,"22722","539004"
20727,24,"21870","539004"
20728,12,"85150","539004"
20729,12,"21166","539004"
20730,12,"21165","539004"
20731,6,"22457","539004"
20732,24,"22834","539005"
20733,12,"84279P","539006"
20734,6,"20830","539006"
20735,12,"82599","539006"
20736,4,"21463","539006"
20737,2,"21329","539007"
20738,5,"22900","539007"
20739,2,"21040","539007"
20740,1,"21544","539007"
20741,1,"22080","539007"
20742,1,"22494","539007"
20743,2,"22558","539007"
20744,1,"21754","539007"
20745,1,"22606","539007"
20746,4,"22111","539007"
20747,1,"22720","539007"
20748,2,"22834","539007"
20749,6,"85123A","539007"
20750,1,"22557","539007"
20751,1,"22553","539007"
20752,1,"22652","539007"
20753,2,"22092","539007"
20754,8,"20749","539008"
20755,8,"20750","539008"
20756,18,"22021","539008"
20757,18,"85206A","539008"
20758,8,"21716","539008"
20759,24,"22128","539008"
20760,24,"22127","539008"
20761,16,"21717","539008"
20762,4,"22358","539009"
20763,1,"90042A","539009"
20764,1,"90136","539009"
20765,1,"90060B","539009"
20766,1,"90035A","539009"
20767,1,"90060D","539009"
20768,1,"90133","539009"
20769,1,"90179A","539009"
20770,1,"90178A","539009"
20771,12,"22222","539009"
20772,6,"79329","539009"
20773,6,"84949","539009"
20774,1,"21463","539009"
20775,1,"21464","539009"
20776,12,"85146","539009"
20777,12,"22033","539009"
20778,12,"22032","539009"
20779,2,"84751B","539009"
20780,2,"22624","539009"
20781,2,"22425","539009"
20782,2,"22429","539009"
20783,3,"22423","539009"
20784,12,"84849D","539009"
20785,12,"82583","539009"
20786,12,"82600","539009"
20787,4,"21658","539009"
20788,4,"21534","539009"
20789,4,"22801","539009"
20790,4,"79067","539009"
20791,3,"82494L","539009"
20792,4,"21470","539009"
20793,3,"22173","539009"
20794,3,"22776","539009"
20795,3,"22469","539010"
20796,12,"22816","539010"
20797,12,"22042","539010"
20798,1,"85152","539010"
20799,2,"21175","539010"
20800,1,"21166","539010"
20801,4,"21231","539010"
20802,2,"21481","539010"
20803,2,"22113","539010"
20804,2,"37446","539010"
20805,4,"22065","539010"
20806,2,"22059","539010"
20807,4,"22198","539010"
20808,6,"22834","539010"
20809,2,"85123A","539010"
20810,2,"22804","539010"
20811,2,"21733","539010"
20812,4,"21874","539010"
20813,2,"84508A","539010"
20814,3,"84507C","539010"
20815,3,"84507B","539010"
20816,2,"85099C","539010"
20817,2,"20713","539010"
20818,2,"22385","539010"
20819,2,"20685","539010"
20820,4,"82494L","539010"
20821,2,"82483","539010"
20822,1,"47599A","539010"
20823,1,"47599B","539010"
20824,2,"22176","539010"
20825,3,"22175","539010"
20826,4,"22650","539010"
20827,8,"22646","539010"
20828,6,"20723","539010"
20829,6,"22356","539010"
20830,4,"20974","539010"
20831,4,"20975","539010"
20832,4,"20973","539010"
20833,2,"22068","539010"
20834,2,"22662","539010"
20835,2,"22382","539010"
20836,2,"20726","539010"
20837,2,"22383","539010"
20838,2,"21930","539010"
20839,4,"46000M","539010"
20840,6,"62096A","539011"
20841,96,"35957","539011"
20842,10,"22079","539011"
20843,20,"20717","539011"
20844,192,"22774","539012"
20845,192,"22773","539012"
20846,192,"22772","539012"
20847,192,"22771","539012"
20848,192,"21670","539012"
20849,192,"21671","539012"
20850,192,"21672","539012"
20851,192,"21673","539012"
20852,2,"20750","539014"
20853,12,"21808","539014"
20854,24,"21385","539014"
20855,14,"21870","539014"
20856,18,"21874","539014"
20857,3,"21479","539014"
20858,3,"22113","539014"
20859,24,"20668","539014"
20860,36,"22492","539014"
20861,4,"22644","539014"
20862,4,"22650","539014"
20863,3,"21181","539014"
20864,3,"20914","539014"
20865,24,"22693","539014"
20866,6,"85211","539014"
20867,10,"21818","539014"
20868,10,"22336","539014"
20869,10,"22219","539014"
20870,36,"21803","539014"
20871,36,"21807","539014"
20872,24,"22157","539014"
20873,1,"22591","539014"
20874,10,"22338","539014"
20875,19,"22155","539014"
20876,3,"21034","539015"
20877,14,"22470","539015"
20878,24,"21385","539015"
20879,12,"22156","539015"
20880,8,"22694","539015"
20881,20,"22469","539015"
20882,12,"84949","539015"
20883,12,"84947","539015"
20884,12,"22178","539015"
20885,4,"21742","539015"
20886,6,"21623","539015"
20887,16,"22162","539015"
20888,4,"22366","539015"
20889,4,"48116","539015"
20890,4,"48194","539015"
20891,5,"20685","539015"
20892,16,"22109","539016"
20893,12,"21914","539016"
20894,12,"21915","539016"
20895,8,"22568","539016"
20896,8,"22569","539016"
20897,8,"22570","539016"
20898,48,"21212","539016"
20899,8,"22728","539016"
20900,4,"22729","539016"
20901,8,"22726","539016"
20902,8,"20704","539016"
20903,8,"20705","539016"
20904,24,"21880","539016"
20905,24,"22403","539016"
20906,12,"82551","539039"
20907,2,"22655","539016"
20908,4,"22722","539017"
20909,25,"21495","539018"
20910,12,"84849D","539018"
20911,12,"21080","539018"
20912,12,"21876","539018"
20913,12,"37370","539018"
20914,6,"22667","539018"
20915,6,"21218","539018"
20916,12,"20914","539018"
20917,6,"85150","539018"
20918,12,"22348","539018"
20919,6,"20754","539018"
20920,6,"21535","539018"
20921,6,"21531","539018"
20922,4,"21527","539018"
20923,12,"20886","539018"
20924,9,"72741","539018"
20925,4,"46000P","539019"
20926,1,"82494L","539019"
20927,1,"21232","539019"
20928,24,"22693","539019"
20929,7,"84536A","539019"
20930,4,"85123A","539019"
20931,6,"84836","539019"
20932,2,"22150","539019"
20933,2,"22149","539019"
20934,3,"20980","539019"
20935,3,"20984","539019"
20936,2,"22694","539019"
20937,2,"21609","539019"
20938,2,"21613","539019"
20939,2,"22508","539019"
20940,4,"22470","539019"
20941,2,"21259","539019"
20942,2,"21430","539019"
20943,2,"84910A","539019"
20944,2,"84620","539019"
20945,4,"17107D","539019"
20946,4,"47504H","539019"
20947,2,"85214","539019"
20948,1,"22095","539019"
20949,4,"21448","539019"
20950,2,"72351A","539019"
20951,2,"72351B","539019"
20952,4,"21326","539019"
20953,6,"22130","539019"
20954,4,"84520B","539019"
20955,1,"22624","539019"
20956,4,"84509A","539019"
20957,2,"20751","539019"
20958,4,"22469","539019"
20959,2,"22696","539019"
20960,2,"84279P","539019"
20961,12,"22969","539019"
20962,2,"22960","539019"
20963,3,"22178","539019"
20964,6,"18098C","539030"
20965,48,"35961","539030"
20966,12,"21485","539030"
20967,12,"22837","539030"
20968,12,"21484","539030"
20969,8,"22798","539030"
20970,4,"22801","539030"
20971,24,"22178","539030"
