"invoice_product_id","quantity","stockcode","invoiceno"
5242,3,"21878","545820"
5243,1,"22841","545821"
5244,5,"84692","545822"
5245,2,"22943",C545823
5246,2,"22086",C545824
5247,36,"22595",C545825
5248,36,"22594","545826"
5250,2,"21733",C545828
5251,2,"85123A",C545829
5252,14,"22083","545830"
5253,10,"22737",C545831
5255,4,"22582",C545833
5256,3,"22584",C545834
5257,10,"22585","545835"
5258,4,"22812",C545836
5259,1,"85032D",C545837
5260,18,"22130","545838"
5261,3,"22468",C545839
5262,3,"79321",C545840
5263,10,"22573",C545841
5264,10,"22574","545842"
5265,1,"22627",C545843
5266,1,"22626","545845"
5267,24,"85131A",C545844
5268,10,"22155",C545846
5269,3,"22575",C545847
5270,13,"22158",C545848
5271,48,"84347",C545849
5272,3,"22111","545851"
5273,3,"21485",C545850
5274,2,"21484",C545852
5275,6,"22149","545853"
5276,12,"22077","545854"
5277,6,"21249","545855"
5278,8,"22636","545856"
5281,6,"22300","545859"
5282,12,"21328","545865"
5283,12,"21329",C545866
5284,3,POST,C545867
5287,3,"20658","545870"
5288,3,"20725","545871"
5289,1,"20941","545872"
5290,1,"21066","545873"
5291,1,"21071","545874"
5293,2,"21116","545883"
5295,1,"21166",C545885
5298,2,"21205","545888"
5299,2,"21218","545889"
5300,2,"21257","545890"
5301,2,"21259",C545891
5302,1,"21361",C545892
5303,1,"21557","545894"
5305,1,"21710","545896"
5307,1,"21876","545898"
5308,1,"21890","545899"
5309,1,"21908","545900"
5310,1,"22023","545901"
5311,1,"22109","545902"
5312,1,"22136",C545903
5313,1,"22141","545904"
5314,7,"22144","545905"
5315,1,"22167","545906"
5316,1,"22171","545907"
5317,1,"22173","545908"
5318,3,"22178","545909"
5319,2,"22179","545910"
5320,1,"22186","545911"
5321,1,"22188","545912"
5322,8,"22197","545913"
5323,1,"22200","545914"
5324,1,"22202","545915"
5325,1,"22308","545916"
5326,3,"22358","545918"
5327,1,"22386","545928"
5328,1,"22412","545933"
5329,6,"22423","545937"
5330,1,"22429","545945"
5331,1,"22457","545978"
5332,1,"22467","545979"
5333,1,"22469","545980"
5334,2,"22502","545987"
5335,1,"22525","545988"
5336,1,"22625","545989"
5338,1,"22632","545991"
5339,1,"22659","545992"
5340,4,"22665","545993"
5341,1,"22668","545994"
5342,1,"22669","545995"
5343,2,"22697","545996"
5344,1,"22766","545998"
5345,6,"22772",C545997
5346,1,"22776","545999"
5347,1,"22786","546000"
5348,1,"22795","546001"
5350,1,"22947","546003"
5352,2,"37370","546005"
5356,1,"82580","546009"
5358,2,"84872a","546011"
5359,4,"84946","546013"
5365,1,DOT,"546019"
5368,1,"16237",C546022
5373,1,"84006","546027"
5374,1,"22382","546028"
5375,1,"22383","546029"
5376,1,"20767","546030"
5377,1,"22562","546031"
5378,1,"90094","546032"
5379,2,"20986","546033"
5380,1,"10002","546034"
5381,1,"22758","546035"
5382,1,"22537","546036"
5383,1,"22745","546037"
5384,1,"21883","546038"
5385,1,"21882","546062"
5386,1,"21026","546067"
5387,1,"22800","546079"
5388,1,"85135B",C546080
5389,1,"21884",C546081
5390,2,"85123A","546082"
5391,12,"22816","546083"
5392,2,"22219","546084"
5394,1,"22746","546087"
5395,1,"22960","546088"
5396,2,"22560","546089"
5397,2,"22653","546090"
5398,1,"22756","546091"
5399,1,"22757","546092"
5400,12,"22028","546096"
5401,1,"21586","546100"
5402,3,"22147","546101"
5403,2,"20961","546102"
5404,1,"20963","546103"
5405,1,"22750","546104"
5406,1,"21452","546105"
5407,2,"22968",C546106
5408,2,"20725","546107"
5409,1,"20886","546108"
5411,1,"21041","546110"
5412,1,"21116","546111"
5413,2,"21169","546112"
5414,1,"21181","546113"
5416,1,"21216","546115"
5417,1,"21217","546116"
5418,2,"21218","546117"
5419,2,"21257","546118"
5420,3,"21258","546119"
5421,1,"21481","546120"
5422,1,"21488","546121"
5423,1,"21559","546122"
5424,1,"21700","546123"
5427,1,"21870",C546125
5428,1,"21874","546127"
5429,1,"21935",C546128
5432,1,"22094",C546131
5433,1,"22133","546132"
5434,1,"22144","546133"
5435,1,"22187","546134"
5453,1,"85099B","546154"
5454,1,DOT,"546155"
5455,5,"10002","546156"
5458,1,"20615","546159"
5460,1,"20679","546161"
5461,2,"20681",C546162
5462,1,"20682","546163"
5463,2,"20723","546164"
5464,5,"20724","546165"
5465,5,"20725","546166"
5466,1,"20750",C546167
5467,1,"20752",C546168
5468,2,"21035","546169"
5469,1,"21041",C546170
5470,1,"21068","546171"
5472,1,"21108",C546173
5473,1,"21109",C546174
5474,1,"21116","546182"
5475,3,"21154","546189"
5476,1,"21157","546190"
5477,1,"21165",C546191
5478,1,"21174",C546203
5479,2,"21192",C546204
5481,2,"21218",C546206
5482,2,"21257",C546207
5483,4,"21258",C546208
5484,1,"21259",C546209
5485,1,"21411",C546210
5486,1,"21429",C546211
5487,21,"21479","546212"
5488,1,"21481","546213"
5490,1,"21710","546215"
5491,3,"21733","546216"
5492,3,"21786",C546217
5493,6,"21790","546218"
5494,1,"21803","546220"
5495,1,"21813","546223"
5497,1,"21874",C546234
5498,2,"21876","546235"
5499,2,"21916","546236"
5500,1,"21942","546237"
5501,2,"21944",C546238
5502,1,"21945","546239"
5504,1,"21981",C546241
5505,8,"21988","546242"
5506,1,"22024","546243"
5509,1,"22136","546246"
5510,1,"22141","546247"
5511,4,"22144","546248"
5513,2,"22196","546250"
5514,16,"22197","546251"
5515,1,"22200","546252"
5516,3,"22207","546253"
5517,1,"22212","546254"
5518,2,"22297","546255"
5519,1,"22300",C546256
5520,2,"22301","546261"
5521,1,"22309","546263"
5522,2,"22352",C546267
5523,13,"22355",C546270
5524,2,"22358","546275"
5525,1,"22365",C546278
5526,1,"22374","546279"
5528,2,"22386","546301"
5529,1,"22422",C546302
5531,1,"22425","546304"
5532,5,"22457","546305"
5537,2,"22507","546310"
5540,2,"22525",C546313
5541,2,"22625","546314"
5542,1,"22627","546315"
5544,1,"22629","546317"
5545,2,"22632","546318"
5546,2,"22651","546319"
5547,2,"22659","546321"
5548,3,"22666",C546320
5549,1,"22669","546322"
5550,10,"22697",C546323
5551,3,"22699","546324"
5552,2,"22772","546326"
5553,2,"22795",C546325
5554,1,"22804",C546327
5555,1,"22807","546328"
5556,1,"22813","546329"
5557,1,"22839","546330"
5559,1,"22898",C546362
5560,1,"22925",C546363
5562,1,"22947","546365"
5563,2,"22960","546366"
5564,1,"37370","546367"
5566,2,"48111","546369"
5567,1,"71053","546372"
5568,1,"72349b","546373"
5569,3,"72741","546374"
5571,1,"82581","546376"
5572,1,"82582","546377"
5573,4,"82583","546378"
5575,1,"82600","546380"
5576,13,"84029G","546381"
5577,4,"84032A","546382"
5578,3,"84375","546383"
5590,1,"85099B",C546395
5591,1,"85152","546396"
5592,1,"85176","546397"
5593,1,M,"546398"
5594,1,DOT,"546399"
5596,5,"21135","546401"
5597,1,"22154","546402"
5598,1,"22153","546403"
5599,1,"22866","546404"
5607,1,"21907","546413"
5608,1,"22798","546414"
5609,1,"21143","546415"
5610,1,"22914","546417"
5611,1,"21407",C546416
5612,1,"22187","546418"
5613,1,"21098","546419"
5614,1,"22961","546420"
5615,1,"22144","546421"
5616,2,"82483","546422"
5618,1,"21462","546424"
5619,1,"22940","546425"
5620,1,"21034","546426"
5621,1,"22405","546427"
5622,2,"21715","546428"
5623,1,"22406","546429"
5624,1,"22968","546430"
5625,1,"21913","546431"
5626,1,"22550","546432"
5627,1,"22089","546433"
5628,1,"21206","546434"
5629,4,"22669","546435"
5630,1,"22076","546436"
5631,1,"85049A","546437"
5632,1,"85049F","546438"
5633,1,"22632","546440"
5634,1,"22633","546441"
5635,1,"21210","546442"
5636,1,"22222","546443"
5638,1,"22912","546462"
5639,1,"22913","546464"
5640,1,"22450","546465"
5641,1,"22451","546466"
5642,1,"22449","546479"
5643,1,"22941","546480"
5645,1,"22083","546498"
5646,1,"22960",C546496
5647,1,"22851",C546501
5648,1,"84520B","546502"
5650,1,"21080","546508"
5651,1,"20751","546509"
5652,1,"20754","546510"
5653,1,"79067",C546511
5654,3,"85099B",C546517
5655,2,"84625A",C546519
5656,1,"35001G","546520"
5657,1,"22374","546521"
5658,1,"22810","546522"
5659,3,"21993","546523"
5660,1,"22028","546524"
5661,1,"22041","546525"
5662,1,"22042","546526"
5663,1,"22059","546527"
5664,1,"22067","546528"
5665,2,"22069",C546529
5666,1,"22076","546530"
5667,4,"22077","546531"
5668,2,"22081","546532"
5669,2,"22082","546533"
5670,1,"22083","546534"
5671,3,"22084",C546535
5672,26,"22086",C546536
5673,1,"22099","546537"
5676,1,"22109","546540"
5677,3,"22111","546541"
5678,3,"22112","546542"
5679,2,"22114","546543"
5680,1,"22118","546544"
5681,1,"22131","546545"
5683,1,"22135","546549"
5684,1,"22136","546550"
5686,2,"22144","546552"
5687,1,"22147","546553"
5688,3,"22149","546554"
5689,47,"22154","546555"
5690,3,"22155","546556"
5693,4,"22162",C546559
5695,5,"22174","546561"
5696,1,"22175","546562"
5697,11,"22178","546563"
5698,3,"22182","546569"
5699,1,"22186","546580"
5700,1,"22190","546622"
5701,6,"22195",C546623
5702,2,"22196","546624"
5703,19,"22197","546625"
5704,8,"22198","546631"
5705,3,"22212","546632"
5707,3,"22219","546634"
5708,2,"22224","546635"
5709,1,"22227","546636"
5710,2,"22244","546637"
5711,1,"22245","546638"
5712,2,"22246","546639"
5717,1,"22271","546644"
5718,1,"22272",C546645
5719,1,"22273","546646"
5720,1,"22274",C546647
5730,7,"22310","546657"
5731,2,"22311","546658"
5732,1,"22312","546659"
5733,1,"22314","546660"
5735,1,"22326","546662"
5737,5,"22336",C546664
5738,5,"22338","546665"
5740,1,"22352","546667"
5741,2,"22355","546668"
5742,3,"22356","546669"
5743,1,"22358","546670"
5744,2,"22360",C546671
5747,1,"22364","546677"
5748,1,"22365","546678"
5749,1,"22367","546679"
5750,3,"22371",C546680
5751,1,"22378","546681"
5752,4,"22379","546682"
5753,2,"22380","546683"
5754,1,"22381","546684"
5755,1,"22382","546685"
5756,1,"22384","546686"
5758,1,"22402","546688"
5759,1,"22406","546689"
5760,2,"22413","546690"
5761,1,"22418","546691"
5762,7,"22419","546724"
5763,1,"22420","546728"
5764,2,"22421","546729"
5765,1,"22422","546731"
5766,40,"22423",C546730
5767,1,"22424","546732"
5768,5,"22444","546733"
5769,9,"22457","546734"
5770,1,"22460",C546735
5771,5,"22466","546736"
5772,33,"22469","546737"
5773,4,"22470","546738"
5774,1,"22471","546739"
5775,1,"22473",C546740
5776,1,"22476","546741"
5778,2,"22491","546748"
5779,2,"22492","546749"
5780,2,"22493","546750"
5781,2,"22497","546751"
5782,1,"22501","546752"
5783,2,"22507","546753"
5784,1,"22530","546754"
5785,3,"22531","546755"
5787,1,"22539","546757"
5789,1,"22544","546759"
5790,1,"22545","546760"
5792,2,"22549","546762"
5794,4,"22553","546764"
5795,2,"22554","546765"
5796,2,"22558","546766"
5797,1,"22560","546767"
5798,2,"22567","546768"
5799,2,"22568","546769"
5800,1,"22569","546770"
5801,7,"22571","546771"
5802,5,"22573","546772"
5803,4,"22574",C546773
5804,1,"22575","546774"
5805,1,"22576","546775"
5806,1,"22577","546776"
5807,2,"22578",C546777
5808,3,"22580","546778"
5810,6,"22588","546780"
5811,4,"22589","546781"
5812,3,"22593","546782"
5813,2,"22594",C546783
5814,1,"22595","546784"
5815,10,"22600","546785"
5816,4,"22601","546786"
5817,2,"22603","546787"
5819,1,"22619","546789"
5820,5,"22620","546790"
5821,1,"22621","546791"
5822,1,"22622","546827"
5823,1,"22624","546828"
5824,1,"22626","546829"
5825,1,"22627","546830"
5826,3,"22629","546831"
5827,1,"22630","546832"
5828,1,"22645","546837"
5829,1,"22649","546843"
5830,3,"22651","546846"
5831,2,"22654","546847"
5832,1,"22661","546848"
5833,1,"22664","546849"
5834,2,"22669","546850"
5835,1,"22675","546851"
5836,10,"22694","546852"
5837,7,"22697","546853"
5838,1,"22699",C546854
5839,1,"22712","546855"
5840,1,"22717","546856"
5841,2,"22726","546857"
5842,3,"22728",C546858
5843,1,"22731",C546859
5844,1,"22734","546860"
5845,1,"22735","546861"
5846,2,"22736","546862"
5847,2,"22737","546863"
5848,1,"22738",C546864
5849,5,"22739",C546865
5850,2,"22743","546866"
5851,2,"22745",C546867
5852,2,"22746",C546868
5853,1,"22748","546869"
5854,2,"22752",C546870
5855,2,"22753","546871"
5856,3,"22754","546872"
5857,1,"22755","546873"
5858,2,"22757","546874"
5859,7,"22759","546875"
5862,1,"22768","546878"
5863,2,"22777",C546879
5864,1,"22785",C546880
5865,6,"22791",C546881
5866,1,"22795","546882"
5867,1,"22796","546883"
5869,1,"22801",C546885
5870,1,"22809",C546886
5871,1,"22810",C546887
5873,4,"22812",C546889
5874,1,"22813","546890"
5877,2,"22834",C546893
5878,9,"22835",C546894
5879,1,"22837",C546895
5881,3,"22851",C546897
5882,1,"22862","546898"
5883,6,"22865","546899"
5884,5,"22866","546900"
5885,9,"22867",C546901
5888,1,"22897",C546904
5889,3,"22899",C546905
5890,3,"22900",C546906
5891,1,"22902",C546907
5892,4,"22904","546908"
5893,4,"22906","546909"
5895,2,"22909","546911"
5896,9,"22910","546912"
5897,1,"22915","546913"
5898,1,"22926","546914"
5899,1,"22927","546915"
5900,3,"22943","546916"
5901,1,"22947","546917"
5902,1,"22948","546918"
5903,1,"22949","546919"
5904,1,"22951","546920"
5905,6,"22952","546921"
5906,3,"22960","546922"
5907,6,"22961","546923"
5908,4,"22962","546924"
5909,5,"22963","546925"
5910,1,"22966","546926"
5911,1,"22968","546927"
5912,3,"22972","546928"
5913,2,"22973","546929"
5914,2,"22976",C546930
5915,2,"35471D",C546931
5916,2,"35598D",C546932
5919,14,"35961","546944"
5922,2,"37446","546950"
5932,1,"48188",C546978
5933,1,"70006","546979"
5934,3,"70007","546980"
5936,1,"71477","546982"
5937,2,"71496A","546983"
5939,1,"72586","546985"
5940,1,"72807A","546986"
5942,1,"72816","546988"
5943,7,"72817","546990"
5946,9,"79000","546992"
5949,1,"82482","546995"
5950,1,"82484","546996"
5951,1,"82580","546998"
5952,3,"82583",C546997
5953,2,"82599","546999"
5954,1,"82600","547000"
5955,1,"82616C","547001"
5956,2,"84029E","547002"
5957,5,"84029G","547003"
5958,1,"84030E","547004"
5959,2,"84031A","547005"
5964,1,"84077","547017"
5966,1,"84279P","547019"
5967,2,"84347","547020"
5968,1,"84375","547021"
5969,2,"84378","547022"
5970,1,"84380","547023"
5971,1,"84509A",C547024
5973,1,"84534B","547026"
5974,1,"84536A","547028"
5975,3,"84536B","547029"
5976,1,"84558A","547030"
5977,2,"84559A",C547031
5978,1,"84598","547032"
5979,6,"84625A","547033"
5980,1,"84659A","547034"
5983,1,"84663A","547037"
5985,1,"84685","547039"
5986,1,"84692","547040"
5987,2,"84763","547041"
5989,8,"84879",C547043
5990,1,"84880","547044"
5991,1,"84923","547045"
5992,1,"84926A","547046"
5995,6,"84945","547049"
5996,28,"84946","547050"
5997,1,"84947","547051"
5998,5,"84949","547052"
5999,1,"84968C","547053"
6000,2,"84969",C547054
6001,8,"84970L","547055"
6002,1,"84970S","547056"
6003,3,"84971S","547057"
6005,3,"84991","547059"
6006,3,"84992","547060"
6007,1,"85014B","547061"
6008,5,"85017A","547062"
6009,6,"85017B","547063"
6011,1,"85038","547065"
6012,1,"85039A","547066"
6013,1,"85049A","547067"
6014,5,"85049E","547068"
6017,2,"85099B","547071"
6018,2,"85099F","547072"
6019,10,"85106","547073"
6020,4,"85114B","547074"
6021,5,"85123A","547075"
6022,3,"85131B","547076"
6023,3,"85131D","547077"
6024,1,"85132A","547078"
6025,1,"85132C","547079"
6026,1,"85135B","547080"
6027,1,"85135C","547081"
6029,2,"85150","547083"
6032,1,"85169B","547086"
6036,2,"85176","547090"
6039,4,"85227","547093"
6040,2,"85231B","547094"
6041,3,"85232B","547095"
6049,1,"90129F","547103"
6051,1,"90190C","547105"
6054,2,"90209B","547108"
6055,2,"90209C","547109"
6056,1,"90214A","547114"
6059,2,"90214E","547154"
6061,1,"90214G",C547168
6062,1,"90214H","547171"
6066,1,"90214R","547194"
6068,1,DOT,"547196"
6069,2,"10002","547197"
6070,1,"10133",C547198
6071,1,"10135","547199"
6072,3,"15036","547200"
6073,1,"15060B","547201"
6076,1,"16235","547204"
6077,2,"18098C","547205"
6078,9,"20668","547206"
6079,1,"20681","547207"
6080,1,"20685",C547208
6083,4,"20719","547220"
6084,1,"20723","547221"
6085,3,"20724","547222"
6086,2,"20725","547223"
6089,6,"22907","547226"
6090,24,"84992","547227"
6092,6,"22086",C547229
6093,6,"22940",C547230
6094,8,"21135",C547231
6095,3,"22589",C547232
6096,3,"22588","547233"
6097,24,"22952",C547234
6098,1,"20727",C547235
6099,2,"20754",C547236
6100,1,"20770",C547237
6103,1,"20956","547240"
6104,4,"20966",C547241
6105,1,"20970","547243"
6106,1,"20971","547244"
6107,1,"20972","547245"
6108,2,"20973","547246"
6109,1,"20974","547247"
6113,15,"21012","547251"
6114,3,"21015","547252"
6115,2,"21025","547253"
6117,1,"21070",C547309
6118,1,"21071","547324"
6119,17,"21098","547327"
6126,1,"21155","547334"
6132,4,"21181","547340"
6135,1,"21195",C547342
6141,1,"21220","547349"
6142,2,"21221","547350"
6144,5,"21231","547358"
6145,7,"21232","547359"
6146,1,"21240","547360"
6147,1,"21249","547361"
6148,2,"21258","547362"
6152,1,"21272","547366"
6154,1,"21313",C547368
6156,1,"21327","547370"
6157,2,"21328","547371"
6158,1,"21349","547372"
6159,1,"21356","547373"
6160,2,"21381","547374"
6161,2,"21408","547375"
6162,1,"21411",C547376
6163,2,"21429","547377"
6164,2,"21439","547378"
6166,9,"21479","547380"
6167,1,"21481","547381"
6168,3,"21484","547382"
6169,2,"21485","547383"
6170,2,"21486","547384"
6173,1,"21523","547387"
6174,1,"21524",C547388
6175,1,"21528","547389"
6176,1,"21530","547390"
6177,1,"21544","547391"
6186,1,"21700","547401"
6190,10,"21731","547405"
6191,1,"21754","547406"
6192,1,"21755","547407"
6193,1,"21773",C547408
6194,3,"21774",C547409
6195,3,"21786",C547410
6197,3,"21791","547412"
6198,8,"21801","547413"
6199,8,"21802","547414"
6200,26,"21803","547415"
6201,1,"21810","547416"
6202,1,"21813","547417"
6203,3,"21815","547418"
6204,1,"21826","547419"
6207,2,"21833","547444"
6208,5,"21844","547485"
6209,1,"21846","547486"
6211,2,"21868","547488"
6212,1,"21870","547489"
6213,2,"21872","547490"
6214,1,"21876","547491"
6215,2,"21883","547492"
6216,1,"21884","547493"
6217,1,"21888","547494"
6218,4,"21889",C547495
6219,1,"21890","547496"
6220,4,"21891","547497"
6221,1,"21892","547498"
6222,1,"21896","547500"
6224,1,"21906",C547502
6225,1,"21911","547503"
6226,1,"21914","547504"
6229,3,"21918","547507"
6230,2,"21928","547508"
6231,1,"21929","547509"
6232,2,"21931","547510"
6233,4,"21934","547511"
6234,2,"21935","547512"
6236,1,"21942","547514"
6237,3,"21945","547515"
6238,2,"21948","547516"
6239,1,"21949","547517"
6240,1,"21955","547518"
6241,1,"21974","547519"
6242,3,"21977","547520"
6243,3,"21981","547521"
6257,10,"48184","547535"
6259,12,"22632","547537"
6260,12,"22834","547538"
6261,12,"22867","547539"
6262,12,"22865","547541"
6263,12,"22866","547546"
6265,36,"51014C","547548"
6266,36,"17090A","547549"
6270,1,"85049G","547553"
6272,4,"90099","547555"
6273,3,"22907","547556"
6279,20,"22386","547562"
6280,20,"85099C","547563"
6281,20,"21931","547564"
6282,20,"20712","547565"
6283,20,"20713","547566"
6284,20,"20724","547567"
6285,20,"22356","547568"
6286,24,"84997B","547569"
6287,24,"84997A","547570"
6288,72,"21479","547571"
6289,72,"22112","547572"
6290,36,"22837","547573"
6291,24,"21258",C547574
6293,20,"22734","547576"
6294,15,"22139","547577"
6295,2,"22469","547578"
6296,2,"22748","547579"
6297,1,"22745","547580"
6298,1,"22746",C547581
6299,2,"22086",C547582
6300,2,"22812","547583"
6302,8,"84879",C547594
6313,1,"22737","547639"
6314,1,"22736","547644"
6315,1,"22738","547645"
6317,1,"22739","547647"
6318,1,"22731","547648"
6320,2,"22733","547650"
6321,5,"22585","547651"
6322,8,"21136","547652"
6323,70,"22383","547653"
6324,100,"22384","547654"
6325,60,"20727","547655"
6326,70,"20725","547656"
6327,100,"20728","547657"
6329,1,"48184","547659"
6330,2,"48187",C547661
6331,1,"22846","547662"
6332,1,"21913","547663"
6333,1,"22278","547664"
6334,1,"22467","547665"
6335,1,"22956","547666"
6337,2,"85014B","547668"
6340,12,"22029","547671"
6343,1,"22469","547674"
6345,1,"21678",C547676
6346,1,"22435","547684"
6347,1,"84569B","547685"
6349,24,"21830","547687"
6350,1,"22438","547688"
6351,1,"22780","547689"
6352,1,"22437","547690"
6353,2,"85227","547691"
6354,10,"21114","547694"
6357,1,"22554","547697"
6358,1,"22557","547698"
6362,4,"21411","547702"
6368,1,"20751","547708"
6369,1,"20754","547709"
6371,2,"22133","547712"
6374,1,"22635","547714"
6375,2,"21564","547715"
6376,1,"84969","547716"
6378,1,"84997A","547718"
6381,3,"22661","547721"
6384,1,"22380","547724"
6386,1,"21469","547726"
6387,1,"21465","547727"
6388,1,"21470","547728"
6389,2,"21430","547729"
6390,12,"22813","547730"
6391,12,"22812","547762"
6392,20,"22738",C547763
6393,18,"22731","547772"
6394,12,"22086","547785"
6395,12,"22910","547786"
6396,12,"22083","547787"
6398,24,"22952","547789"
6399,12,"22943","547790"
6400,12,"22941","547792"
6401,25,"84692",C547791
6402,4,"20750","547793"
6403,12,"15036","547794"
6404,12,"22449","547795"
6405,6,"22450","547796"
6406,12,"22451",C547797
6407,6,"22452",C547798
6408,6,"22454","547799"
6409,12,"85049E","547800"
6410,6,"22090","547801"
6411,20,"21114",C547802
6412,16,"84879","547803"
6413,12,"22557","547804"
6414,6,"22942","547805"
6415,24,"21212",C547806
6416,2,"21843",C547807
6417,12,"22697",C547808
6418,12,"22699","547809"
6420,6,"20665","547811"
6421,6,"21035","547812"
6423,12,"21080","547814"
6424,12,"21086","547815"
6425,12,"21094","547816"
6426,12,"21210","547817"
6427,24,"21212","547818"
6428,4,"21216","547819"
6429,6,"21155","547820"
6430,10,"21154","547821"
6431,3,"21217","547822"
6432,2,"21527","547825"
6433,24,"21592","547826"
6435,3,"21539","547828"
6436,6,"21844","547829"
6438,8,"22333","547832"
6439,12,"22558","547833"
6440,3,"22423","547834"
6441,12,"22567","547835"
6442,3,"35004C",C547836
6443,24,"84534B","547837"
6444,24,"84991",C547838
6445,12,"22754","547839"
6446,4,"22468","547840"
6447,12,"21098","547841"
6448,24,"21121","547842"
6449,6,"37343","547843"
6450,48,"22740","547844"
6451,4,"21843","547845"
6452,10,"84510A","547846"
6453,4,"84030E",C547847
6454,16,"84536A",C547848
6455,12,"84520B","547850"
6456,12,"22041",C547849
6457,100,"22943",C547851
6458,6,"20665",C547852
6459,12,"21041",C547853
6460,6,"21155",C547854
6461,6,"22115",C547855
6462,1,"22423",C547856
6464,2,"22061",C547858
6465,6,"20754",C547859
6466,3,"21533","547860"
6467,6,"22358","547861"
6468,12,"21907","547862"
6469,6,"21164","547863"
6472,4,"22890","547866"
6473,12,"22617","547867"
6474,12,"22569","547870"
6475,12,"22568","547871"
6476,18,"84032B","547872"
6477,18,"84032A","547873"
6478,18,"22749","547874"
6479,18,"22940","547875"
6480,24,"22909","547876"
6481,24,"22652","547877"
6482,24,"22910","547878"
6483,24,"22585","547879"
6484,6,"21523","547880"
6485,24,"22624","547881"
6486,4,"22114","547882"
6487,12,"21945","547883"
6488,6,"22141","547884"
6489,12,"22142","547885"
6490,6,"22144","547886"
6491,12,"21704","547887"
6492,12,"21889","547888"
6493,6,"21890",C547889
6494,12,"21914","547890"
6495,24,"20975","547891"
6496,4,"22505","547892"
6497,6,"22086","547893"
6498,6,"22112","547894"
6499,3,"47590A","547895"
6500,1,POST,"547896"
6501,30,"85099B","547897"
6502,48,"79321","547898"
6503,120,"71477","547900"
6506,32,"21733","547902"
6507,24,"21232","547903"
6510,24,"21700","547906"
6511,4,"22844","547907"
6513,12,"22969","547909"
6514,6,"22065","547910"
6515,3,"22784","547911"
6516,1,"22474","547912"
6518,2,"22688","547914"
6522,2,"48111","547918"
6523,3,"22627","547919"
6524,4,"22625","547920"
6525,1,"22626","547921"
6526,4,"22624","547922"
6527,2,"22781","547923"
6528,6,"22694","547924"
6529,10,"48138","547925"
6530,4,"21259","547926"
6534,4,"22637",C547930
6535,8,"22158","547931"
6538,4,"21906","547934"
6539,2,"21258","547935"
6543,48,"85061W","547939"
6544,6,"21181","547940"
6545,6,"21179","547941"
6546,6,"82551","547942"
6548,12,"22296","547944"
6549,24,"22151","547945"
6550,24,"22297","547946"
6551,24,"21385","547947"
6553,4,"21333","547949"
6556,12,"82583",C547958
6558,3,"21843","547960"
6559,9,"15056BL",C547961
6560,3,"15056P","547962"
6561,6,"20679","547963"
6563,12,"22659","547965"
6566,12,"22027",C547968
6567,2,"20749","547969"
6568,2,"20750","547970"
6569,12,"21700","547971"
6570,6,"22748","547972"
6571,10,"22080","547985"
6572,10,"20725","547986"
6573,10,"20726","547987"
6574,2,POST,C547988
6576,24,"22948","547990"
6577,36,"22945","547991"
6578,24,"22944",C547992
6589,24,"35967","548003"
6590,50,"22049","548005"
6591,12,"85032D","548006"
6592,6,"22752","548007"
6594,12,"22585",C548009
6595,4,"22844","548010"
6596,4,"22845","548011"
6597,2,"22846","548012"
6598,2,"22847","548013"
6599,2,"22848","548014"
6600,2,"22849",C548015
6601,2,"22946","548016"
6602,2,"22947","548017"
6603,24,"22560","548033"
6604,4,"21912","548038"
6610,6,"84558A","548144"
6611,12,"85227","548148"
6613,4,"22180","548150"
6614,12,"84849B","548151"
6616,10,"20966","548153"
6617,10,"20961","548154"
6618,6,"22863",C548155
6619,4,"22423","548156"
6620,6,"22304","548157"
6621,8,"22837","548158"
6622,12,"22941","548159"
6623,10,"22942","548160"
6632,6,"22747","548169"
6633,4,"22592","548170"
6634,12,"21165","548171"
6635,12,"21179","548172"
6637,4,"21484",C548174
6639,4,"84030E","548176"
6640,8,"22113","548177"
6641,9,"22112","548178"
6642,12,"84559A","548185"
6643,12,"84559B","548186"
6644,12,"20981",C548187
6645,12,"20982","548188"
6646,3,"22753","548189"
6647,3,"22754","548190"
6649,2,"21930","548192"
6650,2,"85099C",C548193
6653,5,"22633","548196"
6654,3,"21982","548197"
6655,4,"21985","548198"
6656,1,"22470","548199"
6657,7,"85123A","548202"
6663,1,"22131","548208"
6665,1,"21481","548210"
6666,1,"84029E","548211"
6667,2,"21974","548212"
6668,2,"22968","548213"
6669,2,"22558","548214"
6670,7,"22952","548215"
6671,2,"22837","548216"
6672,2,"22131","548217"
6677,3,"22696","548222"
6678,10,"22910","548223"
6681,-1,"22630","548234"
6682,10,"22632","548242"
6683,20,"22865","548245"
6684,20,"22866","548255"
6685,2,"22952","548256"
6688,1,"22910","548259"
6689,2,"22909","548260"
6691,48,"22699","548267"
6695,3,"22154","548289"
6696,2,M,"548293"
6697,2,"21592",C548307
6698,1,"22158","548308"
6699,1,"48138","548309"
6701,1,"22095","548311"
6702,1,"21982","548312"
6703,1,"21169","548313"
6704,1,"85136C","548314"
6705,1,"22411","548315"
6706,2,"21820","548316"
6707,1,"21623","548317"
6708,1,"20967","548318"
6709,1,"84029G","548319"
6710,1,"20969","548320"
6713,2,"22411","548323"
6714,1,"85136A","548324"
6715,2,"22810","548325"
6716,3,"20972","548326"
6717,1,"20676","548327"
6719,10,"20712","548329"
6720,3,"20717","548330"
6721,21,"20718","548331"
6722,70,"20719","548332"
6723,2,"20723","548333"
6724,9,"20724","548334"
6725,8,"20726","548335"
