"invoiceno","invoicedate","customer_id","employee_id"
"539501",2010-12-20 11:01:00.000,15312,33
"539502",2010-12-20 11:08:00.000,17085,59
"539551",2010-12-20 11:14:00.000,14099,56
"539561",2010-12-20 11:38:00.000,12721,60
"539564",2010-12-20 11:41:00.000,16422,53
C539565,2010-12-20 11:45:00.000,18092,36
C539566,2010-12-20 11:56:00.000,14113,54
"539567",2010-12-20 11:56:00.000,16705,53
C539568,2010-12-20 11:58:00.000,13104,55
C539569,2010-12-20 11:59:00.000,13267,56
"539570",2010-12-20 12:01:00.000,17204,54
"539571",2010-12-20 12:05:00.000,15078,35
"539572",2010-12-20 12:06:00.000,15078,18
C539573,2010-12-20 12:14:00.000,14113,59
C539574,2010-12-20 12:19:00.000,14107,9
C539575,2010-12-20 12:23:00.000,16713,54
C539576,2010-12-20 12:23:00.000,13089,60
C539577,2010-12-20 12:25:00.000,14911,60
"539578",2010-12-20 12:41:00.000,17924,33
"539579",2010-12-20 12:45:00.000,13027,9
"539580",2010-12-20 12:51:00.000,16713,18
"539581",2010-12-20 12:51:00.000,15312,60
"539586",2010-12-20 12:51:00.000,16143,18
"539587",2010-12-20 13:08:00.000,14298,54
"539588",2010-12-20 13:10:00.000,14298,33
C539589,2010-12-20 13:11:00.000,14527,18
"539590",2010-12-20 13:14:00.000,14527,55
"539591",2010-12-20 13:21:00.000,14733,33
"539592",2010-12-20 13:24:00.000,14062,56
"539593",2010-12-20 13:27:00.000,13319,55
"539594",2010-12-20 13:31:00.000,13319,54
C539596,2010-12-20 13:31:00.000,17621,56
"539597",2010-12-20 13:51:00.000,13694,55
C539598,2010-12-20 13:52:00.000,17090,33
C539599,2010-12-20 13:54:00.000,14299,56
C539600,2010-12-20 13:55:00.000,17951,36
C539601,2010-12-20 13:57:00.000,13329,34
C539602,2010-12-20 13:58:00.000,14119,59
C539603,2010-12-20 14:02:00.000,13369,56
"539604",2010-12-20 14:05:00.000,14911,56
C539605,2010-12-20 14:06:00.000,16353,60
C539606,2010-12-20 14:07:00.000,13050,9
"539607",2010-12-20 14:09:00.000,16145,34
C539608,2010-12-20 14:10:00.000,12681,56
"539609",2010-12-20 14:10:00.000,16873,36
"539610",2010-12-20 14:15:00.000,15527,56
"539628",2010-12-20 14:33:00.000,14606,34
"539629",2010-12-20 14:49:00.000,18097,56
"539630",2010-12-20 14:51:00.000,14062,33
C539632,2010-12-20 14:59:00.000,17230,55
"539633",2010-12-20 15:07:00.000,17230,18
"539634",2010-12-20 15:09:00.000,17230,52
"539635",2010-12-20 15:12:00.000,17230,55
"539636",2010-12-20 15:14:00.000,14051,33
"539637",2010-12-20 15:15:00.000,12481,35
"539639",2010-12-20 15:22:00.000,14083,18
C539640,2010-12-20 15:26:00.000,14083,33
"539641",2010-12-20 15:27:00.000,15311,36
"539642",2010-12-20 15:30:00.000,15311,18
C539644,2010-12-20 15:35:00.000,15867,9
"539645",2010-12-20 15:52:00.000,12471,33
"539646",2010-12-20 16:03:00.000,17230,9
"539647",2010-12-20 16:04:00.000,17230,33
"539653",2010-12-20 16:08:00.000,15460,56
"539654",2010-12-20 16:50:00.000,13564,18
C539655,2010-12-20 17:05:00.000,17340,54
C539657,2010-12-20 17:07:00.000,13089,36
"539658",2010-12-20 17:24:00.000,16134,54
"539659",2010-12-21 09:34:00.000,17213,36
"539660",2010-12-21 09:47:00.000,15034,55
C539661,2010-12-21 09:48:00.000,15581,54
"539662",2010-12-21 10:16:00.000,12971,33
"539663",2010-12-21 10:18:00.000,14135,55
"539664",2010-12-21 10:26:00.000,17961,52
"539666",2010-12-21 10:30:00.000,14135,55
C539667,2010-12-21 10:41:00.000,16029,59
"539675",2010-12-21 10:47:00.000,13148,53
"539676",2010-12-21 10:51:00.000,12971,18
"539688",2010-12-21 10:54:00.000,12423,36
C539707,2010-12-21 11:00:00.000,12678,36
C539709,2010-12-21 12:17:00.000,18223,52
C539710,2010-12-21 12:33:00.000,18176,34
C539711,2010-12-21 12:35:00.000,14769,54
C539712,2010-12-21 12:38:00.000,13319,55
"539716",2010-12-21 12:40:00.000,15602,35
"539717",2010-12-21 12:57:00.000,17990,9
C539719,2010-12-21 13:03:00.000,15208,34
"539720",2010-12-21 13:15:00.000,14643,33
"539721",2010-12-21 13:22:00.000,16996,56
"539722",2010-12-21 13:34:00.000,17306,52
"539723",2010-12-21 13:45:00.000,14911,56
"539724",2010-12-21 13:49:00.000,14737,55
"539725",2010-12-21 13:53:00.000,13029,59
C539726,2010-12-21 13:58:00.000,17211,56
"539727",2010-12-21 14:24:00.000,17007,35
"539728",2010-12-21 14:26:00.000,12678,53
"539730",2010-12-21 14:26:00.000,16270,52
"539731",2010-12-21 14:54:00.000,13487,36
"539732",2010-12-21 15:05:00.000,14646,59
"539752",2010-12-21 15:09:00.000,16996,59
"539754",2010-12-21 15:43:00.000,12515,52
"539755",2010-12-21 16:06:00.000,12748,56
"539760",2010-12-21 16:08:00.000,17961,9
"539761",2010-12-21 17:16:00.000,17400,35
"539762",2010-12-22 10:29:00.000,17593,36
"539764",2010-12-22 10:29:00.000,13953,55
"539766",2010-12-22 11:07:00.000,14533,18
"539826",2010-12-22 11:11:00.000,14092,56
C539827,2010-12-22 11:57:00.000,15044,56
"539828",2010-12-22 12:43:00.000,15044,53
"539829",2010-12-22 12:44:00.000,15044,59
C539830,2010-12-22 12:47:00.000,12734,18
"539831",2010-12-22 13:13:00.000,14944,35
C539832,2010-12-22 13:17:00.000,14606,33
"539835",2010-12-22 13:33:00.000,17239,35
"539836",2010-12-22 13:39:00.000,16477,55
"539837",2010-12-22 13:46:00.000,17894,18
C539838,2010-12-22 13:48:00.000,14532,59
"539840",2010-12-22 13:59:00.000,13458,34
C539857,2010-12-22 14:28:00.000,12383,18
"539858",2010-12-22 15:13:00.000,15358,55
"539859",2010-12-22 16:19:00.000,18092,34
"539864",2010-12-22 16:23:00.000,17905,52
"539865",2010-12-23 09:55:00.000,15562,9
C539866,2010-12-23 09:59:00.000,15587,52
"539867",2010-12-23 10:20:00.000,12427,56
"539920",2010-12-23 10:38:00.000,13922,36
"539921",2010-12-23 11:06:00.000,14085,35
"539933",2010-12-23 11:09:00.000,12748,34
C539943,2010-12-23 11:24:00.000,15235,52
C539944,2010-12-23 11:36:00.000,14032,55
C539945,2010-12-23 11:38:00.000,14560,9
"539946",2010-12-23 11:40:00.000,17069,59
C539947,2010-12-23 11:46:00.000,13817,36
C539949,2010-12-23 11:47:00.000,13854,55
C539950,2010-12-23 11:49:00.000,17581,55
"539953",2010-12-23 11:50:00.000,13534,36
"539954",2010-12-23 12:03:00.000,12748,36
C539956,2010-12-23 12:04:00.000,13777,59
"539957",2010-12-23 12:55:00.000,12980,36
"539978",2010-12-23 12:58:00.000,12585,33
"539981",2010-12-23 14:06:00.000,13165,54
"539982",2010-12-23 14:35:00.000,13304,52
C539983,2010-12-23 14:40:00.000,15311,35
"539984",2010-12-23 14:49:00.000,15856,18
"539985",2010-12-23 14:58:00.000,14911,55
"539987",2010-12-23 15:16:00.000,15856,53
"539988",2010-12-23 15:32:00.000,12748,60
"539993",2010-12-23 16:06:00.000,18116,60
"540001",2011-01-04 10:00:00.000,13313,9
"540002",2011-01-04 10:22:00.000,18097,35
"540003",2011-01-04 10:23:00.000,16656,59
"540004",2011-01-04 10:37:00.000,16875,55
"540005",2011-01-04 10:37:00.000,13094,56
C540006,2011-01-04 10:38:00.000,17315,35
C540007,2011-01-04 10:48:00.000,14606,56
"540013",2011-01-04 11:08:00.000,15379,36
"540014",2011-01-04 11:30:00.000,16255,55
"540015",2011-01-04 11:34:00.000,14606,59
"540016",2011-01-04 11:40:00.000,13319,34
"540017",2011-01-04 11:42:00.000,16282,55
"540019",2011-01-04 11:48:00.000,13963,36
"540020",2011-01-04 12:18:00.000,12957,33
"540021",2011-01-04 12:45:00.000,14462,35
"540022",2011-01-04 12:51:00.000,17841,9
"540023",2011-01-04 12:57:00.000,17188,36
"540024",2011-01-04 12:58:00.000,15039,56
"540025",2011-01-04 13:03:00.000,15039,53
"540027",2011-01-04 13:22:00.000,17428,55
"540028",2011-01-04 13:30:00.000,14210,35
"540029",2011-01-04 13:38:00.000,14180,33
C540030,2011-01-04 13:47:00.000,16029,56
"540031",2011-01-04 13:47:00.000,16029,36
"540032",2011-01-04 13:50:00.000,17975,60
"540033",2011-01-04 13:50:00.000,13397,9
"540040",2011-01-04 14:12:00.000,13680,60
"540043",2011-01-04 14:20:00.000,12483,53
C540057,2011-01-04 14:21:00.000,15164,55
"540059",2011-01-04 14:29:00.000,12483,54
"540060",2011-01-04 14:33:00.000,17457,34
"540073",2011-01-04 14:40:00.000,14732,60
"540093",2011-01-04 14:47:00.000,16814,55
"540094",2011-01-04 15:24:00.000,16725,34
"540095",2011-01-04 15:33:00.000,14221,33
"540096",2011-01-04 15:40:00.000,14553,55
C540097,2011-01-04 15:43:00.000,13253,59
"540098",2011-01-04 15:46:00.000,15373,59
"540099",2011-01-04 15:50:00.000,16241,52
C540109,2011-01-04 16:41:00.000,15808,60
C540112,2011-01-04 17:12:00.000,17389,54
"540113",2011-01-04 17:14:00.000,15973,53
"540114",2011-01-05 09:11:00.000,13126,52
"540115",2011-01-05 09:44:00.000,15498,33
"540120",2011-01-05 09:51:00.000,15235,33
"540121",2011-01-05 10:08:00.000,17675,60
"540122",2011-01-05 10:35:00.000,16145,53
"540126",2011-01-05 10:39:00.000,13694,33
"540130",2011-01-05 10:45:00.000,13798,18
C540129,2011-01-05 10:46:00.000,13798,54
C540142,2011-01-05 10:46:00.000,12578,60
"540146",2011-01-05 10:50:00.000,12782,36
"540148",2011-01-05 10:51:00.000,15002,36
"540149",2011-01-05 10:58:00.000,14189,35
C540151,2011-01-05 11:00:00.000,12921,33
C540152,2011-01-05 11:13:00.000,12494,54
"540153",2011-01-05 11:21:00.000,12395,60
C540156,2011-01-05 11:25:00.000,15841,35
"540157",2011-01-05 11:36:00.000,12683,54
C540158,2011-01-05 11:41:00.000,15311,54
"540159",2011-01-05 11:42:00.000,12471,18
"540160",2011-01-05 11:47:00.000,16112,55
"540161",2011-01-05 11:50:00.000,15769,9
"540162",2011-01-05 11:52:00.000,16719,53
"540163",2011-01-05 11:52:00.000,13089,59
C540164,2011-01-05 11:52:00.000,13089,35
C540165,2011-01-05 12:02:00.000,14911,18
"540166",2011-01-05 12:05:00.000,18109,9
"540167",2011-01-05 12:09:00.000,13629,36
"540168",2011-01-05 12:13:00.000,16600,53
"540169",2011-01-05 12:15:00.000,13715,36
"540170",2011-01-05 12:20:00.000,14527,9
C540171,2011-01-05 12:21:00.000,13767,55
"540172",2011-01-05 12:26:00.000,14527,9
"540173",2011-01-05 12:29:00.000,18109,60
"540174",2011-01-05 12:32:00.000,15661,36
"540175",2011-01-05 12:35:00.000,16353,56
"540176",2011-01-05 12:37:00.000,16532,18
"540178",2011-01-05 12:40:00.000,17511,36
C540177,2011-01-05 12:42:00.000,12681,52
"540179",2011-01-05 12:42:00.000,16316,56
"540180",2011-01-05 12:54:00.000,16033,9
"540181",2011-01-05 13:05:00.000,15984,35
"540182",2011-01-05 13:09:00.000,13199,55
"540183",2011-01-05 13:29:00.000,14739,60
"540184",2011-01-05 13:37:00.000,15093,56
"540185",2011-01-05 13:40:00.000,15266,35
"540187",2011-01-05 13:40:00.000,14653,33
"540188",2011-01-05 13:41:00.000,14653,34
"540239",2011-01-05 13:53:00.000,15358,33
"540240",2011-01-05 13:57:00.000,16771,33
"540242",2011-01-05 14:48:00.000,12682,59
C540243,2011-01-05 15:09:00.000,17585,18
C540244,2011-01-05 15:30:00.000,15046,9
"540245",2011-01-05 15:32:00.000,12585,56
C540246,2011-01-05 15:40:00.000,17213,52
"540247",2011-01-05 15:42:00.000,13082,36
"540248",2011-01-05 15:43:00.000,13081,36
"540249",2011-01-05 15:56:00.000,15464,56
C540250,2011-01-05 15:57:00.000,15034,52
"540251",2011-01-05 16:00:00.000,15298,35
"540253",2011-01-05 16:02:00.000,17511,9
"540257",2011-01-05 16:06:00.000,12748,33
"540258",2011-01-05 16:28:00.000,13225,60
"540259",2011-01-05 17:33:00.000,12748,18
"540260",2011-01-06 08:52:00.000,14045,9
"540261",2011-01-06 09:00:00.000,18226,36
"540262",2011-01-06 09:40:00.000,13097,36
"540263",2011-01-06 09:57:00.000,13089,60
"540264",2011-01-06 10:01:00.000,14045,35
"540265",2011-01-06 10:03:00.000,18062,59
"540267",2011-01-06 10:20:00.000,17949,33
"540268",2011-01-06 10:46:00.000,15271,35
"540269",2011-01-06 11:12:00.000,12415,34
C540270,2011-01-06 11:25:00.000,13458,52
C540271,2011-01-06 11:39:00.000,14135,59
"540273",2011-01-06 11:40:00.000,14680,56
"540274",2011-01-06 11:51:00.000,12503,53
"540275",2011-01-06 11:57:00.000,17368,54
"540276",2011-01-06 11:59:00.000,14618,33
"540277",2011-01-06 12:11:00.000,13680,59
"540278",2011-01-06 12:16:00.000,14680,60
"540279",2011-01-06 12:17:00.000,14258,9
"540280",2011-01-06 12:19:00.000,15719,9
"540288",2011-01-06 12:32:00.000,13368,34
C540307,2011-01-06 12:40:00.000,12386,34
"540316",2011-01-06 12:45:00.000,17634,60
"540345",2011-01-06 12:58:00.000,15823,18
C540346,2011-01-06 13:00:00.000,16676,60
"540348",2011-01-06 13:19:00.000,14299,60
C540347,2011-01-06 13:41:00.000,12471,36
"540349",2011-01-06 13:56:00.000,12841,18
"540350",2011-01-06 13:56:00.000,16424,52
"540351",2011-01-06 14:07:00.000,15379,55
"540353",2011-01-06 14:14:00.000,18283,34
"540354",2011-01-06 14:26:00.000,12735,53
"540357",2011-01-06 14:53:00.000,13764,54
"540358",2011-01-06 14:58:00.000,13576,9
"540359",2011-01-06 15:14:00.000,13093,33
C540360,2011-01-06 15:25:00.000,13599,55
"540361",2011-01-06 15:29:00.000,18041,52
"540362",2011-01-06 15:35:00.000,18041,53
"540363",2011-01-06 15:41:00.000,13408,54
"540364",2011-01-06 15:42:00.000,13656,34
"540365",2011-01-06 15:54:00.000,12971,35
C540366,2011-01-06 16:03:00.000,14505,52
C540367,2011-01-06 16:12:00.000,12413,52
"540370",2011-01-06 16:14:00.000,15061,34
"540371",2011-01-06 16:17:00.000,12413,54
"540372",2011-01-06 16:25:00.000,13094,56
"540373",2011-01-06 16:35:00.000,14312,52
"540374",2011-01-06 16:41:00.000,13081,59
C540376,2011-01-06 17:10:00.000,13280,56
C540377,2011-01-06 17:19:00.000,15845,18
C540378,2011-01-06 17:27:00.000,13488,33
C540379,2011-01-06 17:31:00.000,16656,55
C540380,2011-01-06 17:32:00.000,13715,18
C540381,2011-01-06 17:34:00.000,15101,54
C540382,2011-01-06 17:35:00.000,16094,52
"540383",2011-01-06 17:37:00.000,16705,9
C540384,2011-01-06 17:38:00.000,12957,56
C540385,2011-01-06 17:47:00.000,16422,34
C540386,2011-01-06 17:48:00.000,14961,9
"540387",2011-01-06 17:52:00.000,14426,55
C540388,2011-01-06 17:57:00.000,12417,56
C540389,2011-01-06 17:58:00.000,16306,35
C540390,2011-01-06 17:59:00.000,13115,52
C540391,2011-01-06 18:00:00.000,14426,56
C540392,2011-01-06 18:01:00.000,16191,60
C540393,2011-01-06 18:02:00.000,13047,59
C540394,2011-01-06 18:06:00.000,12753,33
"540395",2011-01-06 18:08:00.000,17428,35
"540396",2011-01-06 18:09:00.000,17696,60
"540397",2011-01-06 18:24:00.000,14702,53
C540398,2011-01-06 18:33:00.000,14031,9
"540399",2011-01-06 18:57:00.000,13187,35
C540400,2011-01-07 09:21:00.000,14047,52
"540401",2011-01-07 09:23:00.000,14047,53
"540402",2011-01-07 09:25:00.000,16150,59
C540403,2011-01-07 09:31:00.000,16013,55
"540404",2011-01-07 09:31:00.000,16567,60
"540405",2011-01-07 09:32:00.000,17230,55
"540406",2011-01-07 09:41:00.000,12947,56
"540407",2011-01-07 09:50:00.000,14828,54
"540408",2011-01-07 09:53:00.000,13798,54
"540409",2011-01-07 09:55:00.000,16839,60
"540410",2011-01-07 09:55:00.000,16013,55
"540411",2011-01-07 10:00:00.000,16019,59
"540412",2011-01-07 10:04:00.000,12530,52
"540413",2011-01-07 10:24:00.000,16551,53
"540414",2011-01-07 10:27:00.000,13842,34
"540415",2011-01-07 10:29:00.000,15194,59
"540416",2011-01-07 10:32:00.000,12481,55
C540417,2011-01-07 10:47:00.000,16889,52
"540420",2011-01-07 10:55:00.000,16473,55
"540452",2011-01-07 10:56:00.000,13680,52
"540453",2011-01-07 11:13:00.000,12829,34
"540454",2011-01-07 11:49:00.000,13750,35
"540455",2011-01-07 11:54:00.000,13426,55
"540456",2011-01-07 11:57:00.000,16191,52
"540457",2011-01-07 12:07:00.000,12583,18
"540458",2011-01-07 12:14:00.000,13534,54
"540459",2011-01-07 12:26:00.000,14217,35
"540460",2011-01-07 12:28:00.000,12501,9
"540461",2011-01-07 12:35:00.000,16191,36
"540462",2011-01-07 12:44:00.000,15607,35
"540463",2011-01-07 12:44:00.000,15139,56
"540464",2011-01-07 12:45:00.000,16779,52
"540465",2011-01-07 13:13:00.000,12489,52
"540466",2011-01-07 13:17:00.000,14298,60
"540467",2011-01-07 13:30:00.000,17707,9
"540469",2011-01-07 13:34:00.000,15649,18
C540470,2011-01-07 13:39:00.000,18198,33
"540471",2011-01-07 14:04:00.000,12484,36
"540472",2011-01-07 14:09:00.000,14505,35
"540473",2011-01-07 14:21:00.000,15601,18
"540475",2011-01-07 14:22:00.000,18179,35
"540477",2011-01-07 14:31:00.000,17284,9
"540478",2011-01-07 14:43:00.000,15311,53
"540479",2011-01-07 14:49:00.000,13233,56
"540480",2011-01-07 14:53:00.000,15769,56
"540481",2011-01-07 15:19:00.000,14889,34
"540482",2011-01-07 15:27:00.000,12480,59
"540489",2011-01-07 15:42:00.000,16955,18
"540493",2011-01-07 15:48:00.000,14672,52
"540496",2011-01-07 16:32:00.000,13593,55
"540498",2011-01-07 16:34:00.000,14867,36
"540499",2011-01-07 17:18:00.000,15485,36
"540500",2011-01-09 10:06:00.000,17243,34
"540501",2011-01-09 10:21:00.000,16923,53
"540502",2011-01-09 10:26:00.000,15465,55
C540503,2011-01-09 10:43:00.000,13162,55
"540504",2011-01-09 10:50:00.000,13183,33
"540505",2011-01-09 10:59:00.000,13668,60
"540506",2011-01-09 11:02:00.000,13668,18
"540507",2011-01-09 11:05:00.000,17095,55
"540508",2011-01-09 11:12:00.000,17796,33
"540509",2011-01-09 11:20:00.000,12939,9
"540510",2011-01-09 11:20:00.000,14810,59
"540511",2011-01-09 11:27:00.000,14800,36
"540512",2011-01-09 11:32:00.000,15611,52
"540513",2011-01-09 11:34:00.000,14472,56
"540514",2011-01-09 11:39:00.000,17114,53
"540515",2011-01-09 11:41:00.000,13758,55
"540516",2011-01-09 11:43:00.000,15708,33
"540517",2011-01-09 11:54:00.000,15059,9
"540518",2011-01-09 12:01:00.000,16326,54
"540519",2011-01-09 12:02:00.000,17128,52
"540520",2011-01-09 12:03:00.000,14761,18
"540521",2011-01-09 12:12:00.000,12793,55
"540522",2011-01-09 12:31:00.000,17555,18
"540523",2011-01-09 12:46:00.000,12651,34
"540524",2011-01-09 12:50:00.000,13102,59
"540525",2011-01-09 12:51:00.000,13069,18
"540526",2011-01-09 12:53:00.000,16735,9
C540527,2011-01-09 13:02:00.000,16833,54
"540528",2011-01-09 13:41:00.000,14606,55
"540529",2011-01-09 13:42:00.000,14606,9
"540530",2011-01-09 13:50:00.000,17800,55
"540531",2011-01-09 13:50:00.000,16748,53
"540532",2011-01-09 14:02:00.000,14755,55
"540533",2011-01-09 14:03:00.000,16549,35
"540534",2011-01-09 14:11:00.000,14702,18
C540535,2011-01-09 14:12:00.000,15005,9
"540536",2011-01-09 14:17:00.000,12971,36
"540537",2011-01-09 14:17:00.000,15005,9
"540538",2011-01-09 14:21:00.000,17757,54
"540539",2011-01-09 14:28:00.000,13565,33
"540540",2011-01-09 14:36:00.000,17841,35
"540541",2011-01-09 14:42:00.000,18260,35
"540542",2011-01-09 15:10:00.000,17218,56
"540543",2011-01-09 15:13:00.000,15799,35
"540544",2011-01-09 15:18:00.000,15107,34
"540545",2011-01-09 15:23:00.000,14395,18
"540546",2011-01-09 15:32:00.000,18032,33
"540547",2011-01-09 15:35:00.000,13451,54
"540548",2011-01-09 15:56:00.000,12766,34
"540550",2011-01-09 16:07:00.000,14911,18
"540552",2011-01-09 16:11:00.000,14794,59
"540553",2011-01-10 09:11:00.000,12539,33
"540554",2011-01-10 09:44:00.000,16350,60
C540555,2011-01-10 09:48:00.000,12500,35
"540557",2011-01-10 09:55:00.000,18171,53
"540561",2011-01-10 09:56:00.000,16279,55
"540562",2011-01-10 09:58:00.000,12415,53
"540563",2011-01-10 10:32:00.000,13004,18
"540565",2011-01-10 10:35:00.000,12524,34
"540566",2011-01-10 10:35:00.000,15100,52
"540567",2011-01-10 10:44:00.000,16422,34
"540568",2011-01-10 10:58:00.000,17811,34
"540595",2011-01-10 11:09:00.000,16850,56
"540604",2011-01-10 11:22:00.000,15039,36
"540630",2011-01-10 11:35:00.000,14321,56
C540634,2011-01-10 11:38:00.000,15326,36
"540635",2011-01-10 11:59:00.000,17849,36
"540636",2011-01-10 12:02:00.000,13672,18
"540639",2011-01-10 12:03:00.000,14229,60
"540640",2011-01-10 12:04:00.000,17381,9
"540641",2011-01-10 12:28:00.000,13107,55
"540642",2011-01-10 12:36:00.000,14527,53
C540643,2011-01-10 13:20:00.000,16497,54
"540644",2011-01-10 13:22:00.000,12681,34
"540645",2011-01-10 14:08:00.000,12471,33
"540647",2011-01-10 14:16:00.000,16303,35
"540648",2011-01-10 14:20:00.000,14060,53
"540649",2011-01-10 14:57:00.000,17406,59
C540652,2011-01-10 14:58:00.000,15061,53
"540653",2011-01-10 14:59:00.000,15061,56
"540662",2011-01-10 15:04:00.000,17406,9
"540664",2011-01-10 15:07:00.000,17406,56
"540671",2011-01-10 15:16:00.000,13767,54
"540672",2011-01-10 15:18:00.000,15044,53
"540680",2011-01-10 15:35:00.000,17739,55
"540682",2011-01-10 15:51:00.000,15281,52
"540687",2011-01-10 16:24:00.000,15311,54
"540688",2011-01-10 16:29:00.000,16112,54
"540689",2011-01-10 17:18:00.000,15867,56
"540690",2011-01-11 07:57:00.000,12736,60
"540691",2011-01-11 08:43:00.000,17450,53
"540692",2011-01-11 08:45:00.000,13473,54
"540697",2011-01-11 08:50:00.000,17450,35
"540698",2011-01-11 09:12:00.000,14320,9
"540700",2011-01-11 09:20:00.000,16670,55
"540701",2011-01-11 09:24:00.000,17450,35
"540702",2011-01-11 09:47:00.000,12393,56
"540703",2011-01-11 09:52:00.000,15640,52
"540704",2011-01-11 09:58:00.000,13491,55
"540732",2011-01-11 09:58:00.000,14135,36
"540750",2011-01-11 10:04:00.000,17742,9
"540753",2011-01-11 10:19:00.000,16122,55
"540768",2011-01-11 10:26:00.000,16351,53
"540769",2011-01-11 10:31:00.000,14217,18
"540770",2011-01-11 10:38:00.000,17428,53
"540777",2011-01-11 10:38:00.000,12601,54
"540779",2011-01-11 10:40:00.000,13468,33
C540780,2011-01-11 11:15:00.000,13144,53
C540781,2011-01-11 11:18:00.000,15346,53
"540782",2011-01-11 11:19:00.000,14299,35
C540783,2011-01-11 11:22:00.000,16875,35
"540785",2011-01-11 11:32:00.000,15370,60
C540784,2011-01-11 11:38:00.000,17629,9
C540786,2011-01-11 11:39:00.000,12557,18
C540787,2011-01-11 11:39:00.000,13126,36
C540788,2011-01-11 11:42:00.000,15194,54
"540789",2011-01-11 11:45:00.000,13408,52
C540790,2011-01-11 11:46:00.000,13576,56
C540791,2011-01-11 11:48:00.000,12643,56
C540792,2011-01-11 11:48:00.000,16145,54
C540793,2011-01-11 11:49:00.000,13534,36
"540794",2011-01-11 11:50:00.000,16203,35
"540795",2011-01-11 11:53:00.000,14295,35
C540796,2011-01-11 11:54:00.000,16034,9
"540797",2011-01-11 12:00:00.000,13078,34
"540798",2011-01-11 12:03:00.000,15107,54
"540799",2011-01-11 12:05:00.000,15107,52
"540800",2011-01-11 12:11:00.000,17365,54
"540801",2011-01-11 12:12:00.000,17365,53
"540802",2011-01-11 12:20:00.000,13798,55
"540803",2011-01-11 12:25:00.000,12540,9
"540809",2011-01-11 12:29:00.000,15189,56
"540813",2011-01-11 12:30:00.000,14669,9
C540814,2011-01-11 12:37:00.000,18095,36
"540815",2011-01-11 12:41:00.000,14669,18
"540816",2011-01-11 12:50:00.000,15518,33
"540817",2011-01-11 12:55:00.000,15749,35
"540818",2011-01-11 12:55:00.000,15518,18
"540819",2011-01-11 12:56:00.000,14209,56
C540820,2011-01-11 12:57:00.000,15749,55
"540822",2011-01-11 13:06:00.000,15518,35
"540823",2011-01-11 13:09:00.000,15518,18
"540824",2011-01-11 13:25:00.000,16042,34
"540825",2011-01-11 13:26:00.000,15569,53
"540826",2011-01-11 13:31:00.000,12728,9
"540827",2011-01-11 13:54:00.000,13672,9
"540829",2011-01-11 14:00:00.000,13102,60
"540834",2011-01-11 14:15:00.000,17569,9
"540835",2011-01-11 14:38:00.000,13784,33
C540837,2011-01-11 14:50:00.000,14733,9
"540838",2011-01-11 15:00:00.000,12724,33
"540839",2011-01-11 15:02:00.000,14733,53
"540840",2011-01-11 15:13:00.000,13862,55
C540841,2011-01-11 15:42:00.000,16791,53
"540842",2011-01-11 15:42:00.000,16235,60
C540843,2011-01-11 15:59:00.000,15602,54
"540844",2011-01-11 16:16:00.000,15602,33
C540845,2011-01-11 16:21:00.000,15602,59
C540846,2011-01-11 16:24:00.000,12971,18
C540847,2011-01-11 16:57:00.000,16191,34
"540849",2011-01-11 16:59:00.000,13162,54
C540850,2011-01-11 17:35:00.000,13458,9
"540851",2011-01-12 09:33:00.000,14270,54
C540852,2011-01-12 09:41:00.000,12665,54
C540853,2011-01-12 09:43:00.000,12523,59
"540855",2011-01-12 09:48:00.000,15197,56
"540856",2011-01-12 09:52:00.000,12413,35
"540857",2011-01-12 10:14:00.000,16353,59
"540858",2011-01-12 10:17:00.000,16655,36
"540859",2011-01-12 10:20:00.000,16779,53
C540860,2011-01-12 10:49:00.000,16359,35
"540862",2011-01-12 10:58:00.000,17965,52
"540866",2011-01-12 11:04:00.000,15953,54
C540895,2011-01-12 11:18:00.000,15953,35
"540900",2011-01-12 11:21:00.000,17324,54
"540906",2011-01-12 11:45:00.000,17095,56
"540907",2011-01-12 11:46:00.000,12712,56
"540908",2011-01-12 11:51:00.000,16701,59
"540915",2011-01-12 11:52:00.000,13488,52
C540937,2011-01-12 11:53:00.000,12980,59
"540939",2011-01-12 12:00:00.000,13267,9
C540938,2011-01-12 12:09:00.000,14748,36
"540940",2011-01-12 12:10:00.000,15061,18
C540942,2011-01-12 12:10:00.000,15061,33
"540943",2011-01-12 12:12:00.000,18109,34
C540944,2011-01-12 12:30:00.000,13113,35
"540945",2011-01-12 12:31:00.000,17841,56
"540946",2011-01-12 12:40:00.000,16554,36
"540947",2011-01-12 12:41:00.000,16554,52
C540948,2011-01-12 12:43:00.000,12359,60
C540949,2011-01-12 12:43:00.000,15939,36
C540950,2011-01-12 12:47:00.000,13093,56
"540951",2011-01-12 12:49:00.000,13093,53
C540952,2011-01-12 12:51:00.000,18226,59
"540953",2011-01-12 13:10:00.000,13113,56
"540954",2011-01-12 13:12:00.000,14606,60
"540955",2011-01-12 13:16:00.000,14587,33
"540957",2011-01-12 13:19:00.000,14606,18
"540968",2011-01-12 13:27:00.000,14715,9
"540970",2011-01-12 13:30:00.000,15311,18
"540971",2011-01-12 13:41:00.000,17338,53
"540972",2011-01-12 13:52:00.000,14185,9
"540974",2011-01-12 14:10:00.000,12383,60
"540975",2011-01-12 14:13:00.000,12437,60
"540976",2011-01-12 14:24:00.000,12971,9
